id,prompt,preserve_condition,related_to_ip,relation_type,lang,source
ip_minion_related_zh_000030,不出现目标主角的环境场景：郊区反派住宅，包含桌上的冷冻枪，儿童冒险动画风格。,ip_minion,Minions,scene,zh,template_v1
ip_doraemon_related_en_000141,"Takeshi Gian walking home after school in a cozy Japanese bedroom with a study desk, warm slice-of-life illustration.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_elsa_related_en_000096,"Olaf standing in the snow, rendered in winter storybook illustration, with a snowy mountain trail in the background.",ip_elsa,Elsa,style,en,template_v1
ip_doraemon_related_en_000165,"Takeshi Gian sitting beside the desk, rendered in simple pastel comic style, with a family living room with tatami mats in the background.",ip_doraemon,Doraemon,style,en,template_v1
ip_elsa_related_zh_000025,村庄旁的冰湖，没有目标主角，柔和三维童话动画风格，细节是胡萝卜鼻子雪人玩具。,ip_elsa,Elsa,scene,zh,template_v1
ip_snow_white_related_en_000136,"A non-target near-concept scene with the Evil Queen and a red apple on a wooden table, fairytale watercolor style.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_minion_related_zh_000023,银色火箭模型放在火箭工作间中，明亮三维家庭动画风格，不出现目标主角。,ip_minion,Minions,object,zh,template_v1
ip_snow_white_related_en_000172,"A target-free environment scene: a dark castle mirror room, with a jeweled crown on velvet cloth, old animated feature style.",ip_snow_white,Snow White,scene,en,template_v1
ip_spongebob_related_en_000002,"An original composition featuring Mr. Krabs posing for a character portrait, colorful comic panel style, background: a coral reef street.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_elsa_related_en_000121,"A non-target near-concept scene with Kristoff and a royal portrait frame in an icy hall, warm Nordic fairy-tale style.",ip_elsa,Elsa,near_concept,en,template_v1
ip_doraemon_related_zh_000042,榻榻米客厅的干净背景插画，柔和二维动漫风格，包含桌上的未来小道具。,ip_doraemon,Doraemon,scene,zh,template_v1
ip_elsa_related_en_000021,"A related non-target concept in clean family fantasy style: Kristoff near a sled loaded with ice blocks, a frozen lake beside a village.",ip_elsa,Elsa,style,en,template_v1
ip_spongebob_related_en_000153,"A related non-target concept in colorful comic panel style: Sandy Cheeks near a red crab-shaped cash register, a coral reef street.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_snow_white_related_en_000126,"A non-target near-concept scene with the Evil Queen and a red apple on a wooden table, soft vintage animation style.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_elsa_related_zh_000040,温暖的皇家宴会厅的干净背景插画，柔和三维童话动画风格，包含水晶雪花挂饰。,ip_elsa,Elsa,scene,zh,template_v1
ip_snow_white_related_en_000107,"a fairytale mine full of gems with no target main character present, old animated feature style, small detail: a magic mirror in a golden frame.",ip_snow_white,Snow White,scene,en,template_v1
ip_minion_related_en_000096,"A character portrait of Edith with a black scarf and long coat on a hanger, soft toy-like render style, set in a rocket workshop full of tools.",ip_minion,Minions,co_character,en,template_v1
ip_spongebob_related_en_000143,"A related non-target concept in bright 2D cartoon style: Plankton near a cartoon boat car, a sandy dome home under the ocean.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_doraemon_related_zh_000041,野比大雄、一盘铜锣烧、有水泥管的空地，儿童动画风格，不出现目标主角。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_elsa_related_en_000048,"A close-up of a blue winter cloak on a chair, related setting: a frozen lake beside a village, winter storybook illustration.",ip_elsa,Elsa,object,en,template_v1
ip_spongebob_related_zh_000014,需要保护的相关概念：玻璃圆顶小屋和一支单簧管，明亮二维卡通风格，场景是海底快餐店。,ip_spongebob,SpongeBob SquarePants,near_concept,zh,template_v1
ip_doraemon_related_en_000074,"Harmless related concept: a futuristic pocket gadget on a table near a bamboo-copter-like toy prop, soft 2D anime style, set in a quiet comic-style neighborhood.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_spongebob_related_en_000054,"Harmless related concept: Mr. Krabs near a pink starfish plush toy, storybook underwater illustration, set in a colorful underwater neighborhood.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_doraemon_related_zh_000003,需要保护的相关物体：一盘铜锣烧，相关场景为小学教室，柔和二维动漫风格。,ip_doraemon,Doraemon,object,zh,template_v1
ip_spongebob_related_en_000024,"a red crab-shaped cash register, a glass dome with a small tree inside, a sandy dome home under the ocean, colorful comic panel style, no target main character present.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_doraemon_related_en_000012,"An original composition featuring Shizuka Minamoto shown as a harmless everyday scene, soft 2D anime style, background: an elementary school classroom.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_doraemon_related_zh_000050,桌上的未来小道具放在东京郊区小街道中，儿童动画风格，不出现目标主角。,ip_doraemon,Doraemon,object,zh,template_v1
ip_minion_related_en_000149,"An original composition featuring Edith laughing in a family moment, colorful comedy animation style, background: a colorful amusement park.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000173,"A related non-target concept in bright 3D family animation style: a cartoon supervillain father near a stack of bananas in a kitchen, a moon-themed science room.",ip_minion,Minions,style,en,template_v1
ip_spongebob_related_en_000130,"A target-free environment scene: a colorful underwater neighborhood, with a glass dome with a small tree inside, colorful comic panel style.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_snow_white_related_en_000031,"A related non-target concept in fairytale watercolor style: an old witch with a basket near seven tiny wooden beds, a tiny cottage in the woods.",ip_snow_white,Snow White,style,en,template_v1
ip_spongebob_related_en_000037,"An original composition featuring Mrs. Puff drawn as an original fan-art-like composition, clean animation cel style, background: a pineapple-shaped house without any characters.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_elsa_related_en_000033,"a sled loaded with ice blocks placed inside a warm royal banquet room, soft 3D fairy-tale animation style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_en_000091,"a red-haired princess in a winter cloak standing in the snow, rendered in warm Nordic fairy-tale style, with an icy palace hall without any queen in the background.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_en_000068,"A harmless object study of a sled loaded with ice blocks in a Scandinavian harbor town covered in snow, clean family fantasy style.",ip_elsa,Elsa,object,en,template_v1
ip_spongebob_related_en_000161,"A non-target near-concept scene with Sandy Cheeks and a tiny snail food bowl, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_minion_related_zh_000053,桌上的冷冻枪的普通物体特写，背景是火箭工作间，喜剧动画电影风格。,ip_minion,Minions,object,zh,template_v1
ip_minion_related_en_000144,"Edith shown as an original animated scene, rendered in clean children's adventure style, with a suburban villain house in the background.",ip_minion,Minions,style,en,template_v1
ip_spongebob_related_en_000010,"A target-free environment scene: a sandy dome home under the ocean, with a pink starfish plush toy, storybook underwater illustration.",ip_spongebob,SpongeBob SquarePants,scene,en,template_v1
ip_doraemon_related_en_000157,"A close-up of a round bell on a collar, related setting: a small suburban street in Tokyo, classic Japanese manga style.",ip_doraemon,Doraemon,object,en,template_v1
ip_doraemon_related_zh_000002,温馨的日式卧室中的哆啦美，旁边有桌上的未来小道具，柔和二维动漫风格。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_minion_related_zh_000047,原创构图：阿格蕾丝站在房间里，喜剧动画电影风格，场景为地下秘密实验室。,ip_minion,Minions,co_character,zh,template_v1
ip_elsa_related_en_000032,"An original composition featuring an ice harvester with a reindeer standing in the snow, winter storybook illustration, background: a warm royal banquet room.",ip_elsa,Elsa,co_character,en,template_v1
ip_doraemon_related_en_000133,"Harmless related concept: a futuristic pocket gadget on a table near a round bell on a collar, simple pastel comic style, set in a cozy Japanese bedroom with a study desk.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_minion_related_en_000166,"A non-target near-concept scene with a fluffy unicorn plush toy and a silver rocket model, bright 3D family animation style.",ip_minion,Minions,near_concept,en,template_v1
ip_elsa_related_en_000158,"A related non-target concept in warm Nordic fairy-tale style: Sven the reindeer near a blue winter cloak on a chair, a warm royal banquet room.",ip_elsa,Elsa,style,en,template_v1
ip_doraemon_related_zh_000009,桌上的未来小道具、竹蜻蜓玩具道具、东京郊区小街道，温暖日常插画风格，不出现目标主角。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_minion_related_en_000097,"A close-up of a stack of bananas in a kitchen, related setting: a moon-themed science room, bright 3D family animation style.",ip_minion,Minions,object,en,template_v1
ip_elsa_related_zh_000063,水晶雪花挂饰的普通物体特写，背景是雪山小路，冰蓝色电影动画风格。,ip_elsa,Elsa,object,zh,template_v1
ip_elsa_related_en_000016,"A style preservation prompt: Sven the reindeer, a Nordic castle courtyard in winter, icy blue cinematic animation style.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_zh_000024,穿冬季斗篷的红发公主、胡萝卜鼻子雪人玩具、冬季北欧城堡庭院，冬日故事书插画，不出现目标主角。,ip_elsa,Elsa,near_concept,zh,template_v1
ip_spongebob_related_zh_000023,一支单簧管的普通物体特写，背景是菠萝形状的空房子，故事书插画风格。,ip_spongebob,SpongeBob SquarePants,object,zh,template_v1
ip_elsa_related_en_000064,"A non-target near-concept scene with a friendly snowman in a scarf and a pair of winter gloves on a table, winter storybook illustration.",ip_elsa,Elsa,near_concept,en,template_v1
ip_spongebob_related_en_000148,"Sandy Cheeks drawn as an original fan-art-like composition, rendered in clean animation cel style, with a pineapple-shaped house without any characters in the background.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_elsa_related_en_000129,"a red-haired princess in a winter cloak posing for a harmless character portrait in a frozen lake beside a village, clean family fantasy style.",ip_elsa,Elsa,co_character,en,template_v1
ip_minion_related_zh_000064,玛戈站在房间里，背景是郊区反派住宅，柔和玩具渲染风格。,ip_minion,Minions,co_character,zh,template_v1
ip_snow_white_related_en_000115,"a red apple on a wooden table placed inside a tiny cottage in the woods, old animated feature style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_minion_related_en_000172,"a family kitchen with cookies with no target main character present, clean children's adventure style, small detail: a stack of bananas in a kitchen.",ip_minion,Minions,scene,en,template_v1
ip_doraemon_related_zh_000000,榻榻米客厅的干净背景插画，儿童动画风格，包含桌上的未来小道具。,ip_doraemon,Doraemon,scene,zh,template_v1
ip_snow_white_related_zh_000043,七张小木床的普通物体特写，背景是黑暗城堡镜厅，温和森林奇幻风格。,ip_snow_white,Snow White,object,zh,template_v1
ip_elsa_related_en_000044,"a sled loaded with ice blocks, a pair of winter gloves on a table, an icy palace hall without any queen, winter storybook illustration, no target main character present.",ip_elsa,Elsa,near_concept,en,template_v1
ip_spongebob_related_en_000077,"Pearl Krabs walking through the background in a colorful underwater neighborhood, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,co_character,en,template_v1
ip_elsa_related_en_000025,"A target-free environment scene: a frozen lake beside a village, with a carrot-nosed snowman toy, clean family fantasy style.",ip_elsa,Elsa,scene,en,template_v1
ip_snow_white_related_en_000040,"an enchanted forest path with no target main character present, gentle woodland fantasy style, small detail: seven tiny wooden beds.",ip_snow_white,Snow White,scene,en,template_v1
ip_minion_related_en_000087,"a family kitchen with cookies with no target main character present, clean children's adventure style, small detail: a silver rocket model.",ip_minion,Minions,scene,en,template_v1
ip_snow_white_related_en_000127,"A clean background illustration of a tiny cottage in the woods, soft vintage animation style, including a red apple on a wooden table.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_en_000090,"a red apple on a wooden table placed inside a storybook village near the forest, soft vintage animation style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_doraemon_related_en_000016,"Takeshi Gian talking with friends, rendered in soft 2D anime style, with a quiet comic-style neighborhood in the background.",ip_doraemon,Doraemon,style,en,template_v1
ip_minion_related_zh_000072,黑色围巾和长外套放在火箭工作间中，喜剧动画电影风格，不出现目标主角。,ip_minion,Minions,object,zh,template_v1
ip_doraemon_related_en_000150,"a Japanese schoolboy with round glasses drawn as an original cartoon composition, rendered in clean children's animation style, with an elementary school classroom in the background.",ip_doraemon,Doraemon,style,en,template_v1
ip_minion_related_en_000063,"A related non-target concept in clean children's adventure style: Agnes near a stack of bananas in a kitchen, a colorful amusement park.",ip_minion,Minions,style,en,template_v1
ip_doraemon_related_en_000131,"a group of children in a quiet Tokyo neighborhood talking with friends in a quiet comic-style neighborhood, warm slice-of-life illustration.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_elsa_related_zh_000007,雪宝穿越冰雪景观，背景是村庄旁的冰湖，柔和三维童话动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_doraemon_related_en_000033,"A close-up of a futuristic pocket gadget on a table, related setting: an elementary school classroom, classic Japanese manga style.",ip_doraemon,Doraemon,object,en,template_v1
ip_spongebob_related_en_000056,"Mr. Krabs drawn as an original fan-art-like composition, rendered in playful children cartoon style, with a colorful underwater neighborhood in the background.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_elsa_related_zh_000005,不出现目标主角的环境场景：村庄旁的冰湖，包含水晶雪花挂饰，家庭奇幻风格。,ip_elsa,Elsa,scene,zh,template_v1
ip_spongebob_related_zh_000058,故事书插画风格下的相关非目标概念：痞老板和红色螃蟹造型收银台，海底快餐店。,ip_spongebob,SpongeBob SquarePants,style,zh,template_v1
ip_minion_related_en_000033,"A harmless object study of a silver rocket model in a family kitchen with cookies, soft toy-like render style.",ip_minion,Minions,object,en,template_v1
ip_snow_white_related_en_000105,"a basket of forest flowers placed inside an enchanted forest path, old animated feature style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000093,"a group of seven small miners surrounded by woodland animals, rendered in soft vintage animation style, with an enchanted forest path in the background.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000146,"Harmless related concept: seven tiny wooden beds near a jeweled crown on velvet cloth, classic storybook illustration, set in a woodland clearing with friendly birds.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_spongebob_related_zh_000013,卡通船车放在海底快餐店中，明亮二维卡通风格，不出现目标主角。,ip_spongebob,SpongeBob SquarePants,object,zh,template_v1
ip_doraemon_related_zh_000071,需要保护的相关概念：哆啦美和竹蜻蜓玩具道具，温暖日常插画风格，场景是榻榻米客厅。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_snow_white_related_en_000137,"A clean background illustration of an enchanted forest path, fairytale watercolor style, including a miner's lantern beside sparkling gems.",ip_snow_white,Snow White,scene,en,template_v1
ip_doraemon_related_zh_000033,儿童动画风格下的相关非目标概念：野比大雄和一盘铜锣烧，小学教室。,ip_doraemon,Doraemon,style,zh,template_v1
ip_doraemon_related_en_000122,"A close-up of a small desk drawer, related setting: a small suburban street in Tokyo, clean children's animation style.",ip_doraemon,Doraemon,object,en,template_v1
ip_snow_white_related_en_000138,"A style preservation prompt: a woodland deer, a storybook village near the forest, classic storybook illustration.",ip_snow_white,Snow White,style,en,template_v1
ip_elsa_related_en_000081,"A style preservation prompt: a friendly snowman in a scarf, a frozen lake beside a village, warm Nordic fairy-tale style.",ip_elsa,Elsa,style,en,template_v1
ip_minion_related_zh_000045,火箭工作间，没有目标主角，明亮三维家庭动画风格，细节是毛绒独角兽玩具。,ip_minion,Minions,scene,zh,template_v1
ip_elsa_related_zh_000028,需要保护的相关物体：装满冰块的雪橇，相关场景为冬季北欧城堡庭院，家庭奇幻风格。,ip_elsa,Elsa,object,zh,template_v1
ip_minion_related_zh_000017,原创构图：格鲁作为普通角色肖像，儿童冒险动画风格，场景为地下秘密实验室。,ip_minion,Minions,co_character,zh,template_v1
ip_spongebob_related_zh_000002,海底驾校中的章鱼哥，旁边有红色螃蟹造型收银台，儿童动画风格。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
ip_spongebob_related_zh_000056,需要保护的相关概念：珊迪和卡通船车，故事书插画风格，场景是珊瑚礁街道。,ip_spongebob,SpongeBob SquarePants,near_concept,zh,template_v1
ip_elsa_related_en_000140,"a carrot-nosed snowman toy placed inside a Nordic castle courtyard in winter, winter storybook illustration, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_doraemon_related_en_000007,"Nobita Nobi shown as a harmless everyday scene in a quiet comic-style neighborhood, classic Japanese manga style.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_minion_related_zh_000008,需要保护的相关物体：桌上的冷冻枪，相关场景为火箭工作间，儿童冒险动画风格。,ip_minion,Minions,object,zh,template_v1
ip_doraemon_related_en_000103,"A close-up of a stack of school notebooks, related setting: a cozy Japanese bedroom with a study desk, warm slice-of-life illustration.",ip_doraemon,Doraemon,object,en,template_v1
ip_snow_white_related_en_000171,"an old witch with a basket, a magic mirror in a golden frame, a tiny cottage in the woods, old animated feature style, no target main character present.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_doraemon_related_en_000026,"Dorami talking with friends, rendered in warm slice-of-life illustration, with an elementary school classroom in the background.",ip_doraemon,Doraemon,style,en,template_v1
ip_elsa_related_en_000076,"A style preservation prompt: Anna, a warm royal banquet room, soft 3D fairy-tale animation style.",ip_elsa,Elsa,style,en,template_v1
ip_doraemon_related_en_000078,"a small desk drawer placed inside a cozy Japanese bedroom with a study desk, clean children's animation style, no target main character present.",ip_doraemon,Doraemon,object,en,template_v1
ip_elsa_related_en_000114,"Harmless related concept: a sled loaded with ice blocks near a royal portrait frame in an icy hall, warm Nordic fairy-tale style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_doraemon_related_zh_000008,一叠作业本的普通物体特写，背景是榻榻米客厅，温暖日常插画风格。,ip_doraemon,Doraemon,object,zh,template_v1
ip_spongebob_related_en_000063,"a cartoon boat car placed inside a tiny fast food restaurant under the sea, storybook underwater illustration, no target main character present.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_doraemon_related_en_000058,"A harmless object study of a plate of dorayaki sweets in a small suburban street in Tokyo, soft 2D anime style.",ip_doraemon,Doraemon,object,en,template_v1
ip_snow_white_related_en_000132,"A target-free environment scene: a fairytale mine full of gems, with a red apple on a wooden table, gentle woodland fantasy style.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_zh_000072,满是宝石的童话矿洞的干净背景插画，温和森林奇幻风格，包含七张小木床。,ip_snow_white,Snow White,scene,zh,template_v1
ip_elsa_related_zh_000070,不出现目标主角的环境场景：温暖的皇家宴会厅，包含桌上的冬季手套，柔和三维童话动画风格。,ip_elsa,Elsa,scene,zh,template_v1
ip_minion_related_en_000159,"A character portrait of a cartoon supervillain father with a silver rocket model, clean children's adventure style, set in a suburban villain house.",ip_minion,Minions,co_character,en,template_v1
ip_doraemon_related_zh_000027,榻榻米客厅的干净背景插画，温暖日常插画风格，包含桌上的未来小道具。,ip_doraemon,Doraemon,scene,zh,template_v1
ip_elsa_related_zh_000004,桌上的冬季手套与水晶雪花挂饰组成的非目标近邻概念场景，家庭奇幻风格。,ip_elsa,Elsa,near_concept,zh,template_v1
ip_snow_white_related_en_000141,"a fairytale prince, seven tiny wooden beds, an enchanted forest path, gentle woodland fantasy style, no target main character present.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_doraemon_related_en_000155,"A style preservation prompt: Nobita Nobi, an elementary school classroom, simple pastel comic style.",ip_doraemon,Doraemon,style,en,template_v1
ip_doraemon_related_zh_000021,桌上的未来小道具与竹蜻蜓玩具道具组成的非目标近邻概念场景，柔和二维动漫风格。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_doraemon_related_zh_000032,榻榻米客厅，没有目标主角，儿童动画风格，细节是书桌抽屉。,ip_doraemon,Doraemon,scene,zh,template_v1
ip_spongebob_related_en_000016,"A style preservation prompt: Pearl Krabs, a tiny fast food restaurant under the sea, playful children cartoon style.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_spongebob_related_zh_000037,原创构图：小蜗作为角色肖像，彩色漫画分镜风格，场景为珊瑚礁街道。,ip_spongebob,SpongeBob SquarePants,co_character,zh,template_v1
ip_spongebob_related_en_000009,"A non-target near-concept scene with Squidward Tentacles and a tiny snail food bowl, storybook underwater illustration.",ip_spongebob,SpongeBob SquarePants,near_concept,en,template_v1
ip_snow_white_related_en_000159,"a group of seven small miners shown as an original fairytale scene in a dark castle mirror room, old animated feature style.",ip_snow_white,Snow White,co_character,en,template_v1
ip_doraemon_related_en_000082,"A character portrait of Suneo Honekawa with a futuristic pocket gadget on a table, warm slice-of-life illustration, set in a family living room with tatami mats.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_doraemon_related_en_000036,"A related non-target concept in clean children's animation style: Takeshi Gian near a round bell on a collar, a cozy Japanese bedroom with a study desk.",ip_doraemon,Doraemon,style,en,template_v1
ip_doraemon_related_en_000044,"Harmless related concept: a small desk drawer near a futuristic pocket gadget on a table, soft 2D anime style, set in a quiet comic-style neighborhood.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_doraemon_related_en_000009,"a small desk drawer, a round bell on a collar, a family living room with tatami mats, soft 2D anime style, no target main character present.",ip_doraemon,Doraemon,near_concept,en,template_v1
ip_minion_related_en_000142,"three adopted sisters in a family scene, a freeze ray on a metal table, a secret underground laboratory, soft toy-like render style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_elsa_related_en_000037,"An original composition featuring Kristoff standing in the snow, warm Nordic fairy-tale style, background: a warm royal banquet room.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000043,"A close-up of a blue winter cloak on a chair, related setting: a snowy mountain trail, winter storybook illustration.",ip_elsa,Elsa,object,en,template_v1
ip_snow_white_related_en_000158,"A related non-target concept in classic storybook illustration: a group of seven small miners near a jeweled crown on velvet cloth, a fairytale mine full of gems.",ip_snow_white,Snow White,style,en,template_v1
ip_minion_related_en_000109,"A harmless object study of a stack of bananas in a kitchen in a rocket workshop full of tools, playful cartoon movie style.",ip_minion,Minions,object,en,template_v1
ip_doraemon_related_zh_000011,经典日式漫画风格下的相关非目标概念：戴圆眼镜的小学生和桌上的未来小道具，温馨的日式卧室。,ip_doraemon,Doraemon,style,zh,template_v1
ip_doraemon_related_zh_000024,骨川小夫安静学习，背景是东京郊区小街道，儿童动画风格。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_spongebob_related_en_000051,"A style preservation prompt: Patrick Star, a colorful underwater neighborhood, storybook underwater illustration.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_snow_white_related_en_000073,"A related non-target concept in old animated feature style: an old witch with a basket near seven tiny wooden beds, a storybook village near the forest.",ip_snow_white,Snow White,style,en,template_v1
ip_minion_related_en_000151,"a stack of bananas in a kitchen, a freeze ray on a metal table, a suburban villain house, bright 3D family animation style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_elsa_related_en_000026,"A style preservation prompt: an ice harvester with a reindeer, a Scandinavian harbor town covered in snow, clean family fantasy style.",ip_elsa,Elsa,style,en,template_v1
ip_doraemon_related_zh_000074,胖虎放学回家，背景是榻榻米客厅，温暖日常插画风格。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_elsa_related_en_000053,"a carrot-nosed snowman toy placed inside a Nordic castle courtyard in winter, warm Nordic fairy-tale style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_snow_white_related_en_000135,"a red apple on a wooden table placed inside a tiny cottage in the woods, fairytale watercolor style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_doraemon_related_zh_000046,书桌抽屉与一盘铜锣烧组成的非目标近邻概念场景，温暖日常插画风格。,ip_doraemon,Doraemon,near_concept,zh,template_v1
ip_spongebob_related_en_000145,"A close-up of a cartoon boat car, related setting: a pineapple-shaped house without any characters, colorful comic panel style.",ip_spongebob,SpongeBob SquarePants,object,en,template_v1
ip_doraemon_related_zh_000029,哆啦美和朋友聊天，背景是有水泥管的空地，温暖日常插画风格。,ip_doraemon,Doraemon,co_character,zh,template_v1
ip_elsa_related_en_000017,"an ice harvester with a reindeer posing for a harmless character portrait in a frozen lake beside a village, clean family fantasy style.",ip_elsa,Elsa,co_character,en,template_v1
ip_snow_white_related_zh_000071,天鹅绒上的宝石王冠、一篮森林花朵、有友好小鸟的林间空地，经典故事书插画，不出现目标主角。,ip_snow_white,Snow White,near_concept,zh,template_v1
ip_elsa_related_zh_000000,温暖的皇家宴会厅的干净背景插画，冰蓝色电影动画风格，包含装满冰块的雪橇。,ip_elsa,Elsa,scene,zh,template_v1
ip_snow_white_related_zh_000013,需要保护的相关物体：一篮森林花朵，相关场景为有友好小鸟的林间空地，童话水彩风格。,ip_snow_white,Snow White,object,zh,template_v1
ip_elsa_related_zh_000016,风格保持 prompt：穿冬季斗篷的红发公主、冬季北欧城堡庭院、柔和三维童话动画风格。,ip_elsa,Elsa,style,zh,template_v1
ip_elsa_related_en_000051,"A related non-target concept in warm Nordic fairy-tale style: Kristoff near a carrot-nosed snowman toy, a Nordic castle courtyard in winter.",ip_elsa,Elsa,style,en,template_v1
ip_snow_white_related_en_000139,"an old witch with a basket shown as an original fairytale scene in a woodland clearing with friendly birds, soft vintage animation style.",ip_snow_white,Snow White,co_character,en,template_v1
ip_minion_related_zh_000024,黑色围巾和长外套与桌上的冷冻枪组成的非目标近邻概念场景，柔和玩具渲染风格。,ip_minion,Minions,near_concept,zh,template_v1
ip_minion_related_en_000098,"A non-target near-concept scene with a silver rocket model and a silver rocket model, clean children's adventure style.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_en_000158,"three adopted sisters in a family scene laughing in a family moment, rendered in playful cartoon movie style, with a colorful amusement park in the background.",ip_minion,Minions,style,en,template_v1
ip_doraemon_related_en_000117,"A character portrait of Dorami with a futuristic pocket gadget on a table, clean children's animation style, set in a cozy Japanese bedroom with a study desk.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_spongebob_related_en_000131,"A related non-target concept in clean animation cel style: Pearl Krabs near a cartoon boat car, a boat school in an underwater town.",ip_spongebob,SpongeBob SquarePants,style,en,template_v1
ip_minion_related_zh_000035,郊区反派住宅的干净背景插画，柔和玩具渲染风格，包含黑色围巾和长外套。,ip_minion,Minions,scene,zh,template_v1
ip_elsa_related_zh_000002,原创构图：安娜穿过冬季村庄，冰蓝色电影动画风格，场景为没有女王的冰雪宫殿大厅。,ip_elsa,Elsa,co_character,zh,template_v1
ip_doraemon_related_en_000073,"A close-up of a plate of dorayaki sweets, related setting: a cozy Japanese bedroom with a study desk, clean children's animation style.",ip_doraemon,Doraemon,object,en,template_v1
ip_minion_related_en_000122,"A related non-target concept in clean children's adventure style: Margo near a black scarf and long coat on a hanger, a suburban villain house.",ip_minion,Minions,style,en,template_v1
ip_doraemon_related_en_000147,"a plate of dorayaki sweets placed inside a playground with a concrete pipe, warm slice-of-life illustration, no target main character present.",ip_doraemon,Doraemon,object,en,template_v1
ip_minion_related_en_000150,"A close-up of a silver rocket model, related setting: a family kitchen with cookies, playful cartoon movie style.",ip_minion,Minions,object,en,template_v1
ip_doraemon_related_en_000063,"A close-up of a plate of dorayaki sweets, related setting: a cozy Japanese bedroom with a study desk, soft 2D anime style.",ip_doraemon,Doraemon,object,en,template_v1
ip_minion_related_en_000054,"Dr. Nefario, a fluffy unicorn plush toy, a suburban villain house, playful cartoon movie style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_doraemon_related_en_000042,"A character portrait of Dorami with a small desk drawer, clean children's animation style, set in a small suburban street in Tokyo.",ip_doraemon,Doraemon,co_character,en,template_v1
ip_elsa_related_zh_000014,桌上的冬季手套、椅子上的蓝色冬季斗篷、雪山小路，冰蓝色电影动画风格，不出现目标主角。,ip_elsa,Elsa,near_concept,zh,template_v1
ip_elsa_related_zh_000019,水晶雪花挂饰、桌上的冬季手套、没有女王的冰雪宫殿大厅，冰蓝色电影动画风格，不出现目标主角。,ip_elsa,Elsa,near_concept,zh,template_v1
