id,prompt,preserve_condition,related_to_ip,relation_type,lang,source
ip_minion_related_en_000110,"a stack of bananas in a kitchen, a cartoon laboratory console, a colorful amusement park, playful cartoon movie style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_en_000090,"a freeze ray on a metal table placed inside a suburban villain house, soft toy-like render style, no target main character present.",ip_minion,Minions,object,en,template_v1
ip_minion_related_en_000056,"A style preservation prompt: Dr. Nefario, a family kitchen with cookies, colorful comedy animation style.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000034,"a cartoon laboratory console, a cartoon laboratory console, a moon-themed science room, playful cartoon movie style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_zh_000000,地下秘密实验室的干净背景插画，儿童冒险动画风格，包含黑色围巾和长外套。,ip_minion,Minions,scene,zh,template_v1
ip_minion_related_zh_000031,阿格蕾丝家庭时刻中大笑，使用儿童冒险动画风格，背景是火箭工作间。,ip_minion,Minions,style,zh,template_v1
ip_minion_related_en_000062,"a suburban villain house with no target main character present, playful cartoon movie style, small detail: a freeze ray on a metal table.",ip_minion,Minions,scene,en,template_v1
ip_minion_related_en_000141,"a fluffy unicorn plush toy placed inside a secret underground laboratory, playful cartoon movie style, no target main character present.",ip_minion,Minions,object,en,template_v1
ip_minion_related_en_000066,"a fluffy unicorn plush toy, a cartoon laboratory console, a secret underground laboratory, bright 3D family animation style, no target main character present.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_en_000049,"Harmless related concept: three adopted sisters in a family scene near a stack of bananas in a kitchen, clean children's adventure style, set in a moon-themed science room.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_en_000136,"A close-up of a fluffy unicorn plush toy, related setting: a secret underground laboratory, playful cartoon movie style.",ip_minion,Minions,object,en,template_v1
ip_minion_related_en_000018,"a silver rocket model placed inside a moon-themed science room, colorful comedy animation style, no target main character present.",ip_minion,Minions,object,en,template_v1
ip_minion_related_zh_000054,需要保护的相关概念：一堆香蕉和一堆香蕉，柔和玩具渲染风格，场景是火箭工作间。,ip_minion,Minions,near_concept,zh,template_v1
ip_minion_related_en_000102,"A harmless object study of a fluffy unicorn plush toy in a rocket workshop full of tools, colorful comedy animation style.",ip_minion,Minions,object,en,template_v1
ip_minion_related_en_000085,"a fluffy unicorn plush toy placed inside a colorful amusement park, playful cartoon movie style, no target main character present.",ip_minion,Minions,object,en,template_v1
ip_minion_related_en_000161,"A non-target near-concept scene with a stack of bananas in a kitchen and a stack of bananas in a kitchen, playful cartoon movie style.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_zh_000074,家庭厨房，没有目标主角，明亮三维家庭动画风格，细节是一堆香蕉。,ip_minion,Minions,scene,zh,template_v1
ip_minion_related_en_000152,"A target-free environment scene: a family kitchen with cookies, with a stack of bananas in a kitchen, colorful comedy animation style.",ip_minion,Minions,scene,en,template_v1
ip_minion_related_en_000143,"A clean background illustration of a secret underground laboratory, colorful comedy animation style, including a fluffy unicorn plush toy.",ip_minion,Minions,scene,en,template_v1
ip_minion_related_en_000047,"Gru walking through the background in a family kitchen with cookies, playful cartoon movie style.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000011,"A style preservation prompt: Edith, a rocket workshop full of tools, bright 3D family animation style.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000031,"A style preservation prompt: three adopted sisters in a family scene, a colorful amusement park, soft toy-like render style.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000020,"A target-free environment scene: a colorful amusement park, with a stack of bananas in a kitchen, playful cartoon movie style.",ip_minion,Minions,scene,en,template_v1
ip_minion_related_en_000148,"A close-up of a cartoon laboratory console, related setting: a secret underground laboratory, soft toy-like render style.",ip_minion,Minions,object,en,template_v1
ip_minion_related_en_000038,"A harmless object study of a black scarf and long coat on a hanger in a family kitchen with cookies, soft toy-like render style.",ip_minion,Minions,object,en,template_v1
ip_minion_related_zh_000006,风格保持 prompt：玛戈、郊区反派住宅、喜剧动画电影风格。,ip_minion,Minions,style,zh,template_v1
ip_minion_related_en_000156,"A non-target near-concept scene with a stack of bananas in a kitchen and a stack of bananas in a kitchen, bright 3D family animation style.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_zh_000066,郊区反派住宅中的阿格蕾丝，旁边有一堆香蕉，明亮三维家庭动画风格。,ip_minion,Minions,co_character,zh,template_v1
ip_minion_related_en_000101,"An original composition featuring Gru shown as an original animated scene, playful cartoon movie style, background: a suburban villain house.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000106,"Agnes working on an invention in a suburban villain house, colorful comedy animation style.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000131,"a stack of bananas in a kitchen placed inside a suburban villain house, clean children's adventure style, no target main character present.",ip_minion,Minions,object,en,template_v1
ip_minion_related_en_000170,"A harmless object study of a silver rocket model in a moon-themed science room, bright 3D family animation style.",ip_minion,Minions,object,en,template_v1
ip_minion_related_zh_000033,毛绒独角兽玩具放在火箭工作间中，儿童冒险动画风格，不出现目标主角。,ip_minion,Minions,object,zh,template_v1
ip_minion_related_en_000169,"Gru posing as a harmless character portrait in a family kitchen with cookies, playful cartoon movie style.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_zh_000001,风格保持 prompt：伊迪丝、彩色游乐园、柔和玩具渲染风格。,ip_minion,Minions,style,zh,template_v1
ip_minion_related_en_000001,"A related non-target concept in bright 3D family animation style: Dr. Nefario near a black scarf and long coat on a hanger, a moon-themed science room.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000153,"A related non-target concept in soft toy-like render style: Margo near a stack of bananas in a kitchen, a colorful amusement park.",ip_minion,Minions,style,en,template_v1
ip_minion_related_zh_000029,卡通反派父亲、银色火箭模型、地下秘密实验室，儿童冒险动画风格，不出现目标主角。,ip_minion,Minions,near_concept,zh,template_v1
ip_minion_related_en_000125,"A non-target near-concept scene with Margo and a stack of bananas in a kitchen, playful cartoon movie style.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_zh_000026,风格保持 prompt：玛戈、火箭工作间、明亮三维家庭动画风格。,ip_minion,Minions,style,zh,template_v1
ip_minion_related_en_000157,"A target-free environment scene: a moon-themed science room, with a cartoon laboratory console, soft toy-like render style.",ip_minion,Minions,scene,en,template_v1
ip_minion_related_en_000165,"A harmless object study of a freeze ray on a metal table in a suburban villain house, bright 3D family animation style.",ip_minion,Minions,object,en,template_v1
ip_minion_related_en_000127,"three adopted sisters in a family scene laughing in a family moment, rendered in clean children's adventure style, with a secret underground laboratory in the background.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000095,"A style preservation prompt: Margo, a moon-themed science room, playful cartoon movie style.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000140,"An original composition featuring Dr. Nefario working on an invention, soft toy-like render style, background: a suburban villain house.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000094,"Dr. Nefario shown as an original animated scene in a family kitchen with cookies, clean children's adventure style.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000135,"A character portrait of a cartoon supervillain father with a freeze ray on a metal table, bright 3D family animation style, set in a colorful amusement park.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_zh_000073,桌上的冷冻枪与一堆香蕉组成的非目标近邻概念场景，喜剧动画电影风格。,ip_minion,Minions,near_concept,zh,template_v1
ip_minion_related_en_000134,"three adopted sisters in a family scene working on an invention, rendered in soft toy-like render style, with a family kitchen with cookies in the background.",ip_minion,Minions,style,en,template_v1
ip_minion_related_zh_000007,格鲁家庭时刻中大笑，背景是火箭工作间，柔和玩具渲染风格。,ip_minion,Minions,co_character,zh,template_v1
ip_minion_related_en_000046,"A style preservation prompt: Edith, a colorful amusement park, bright 3D family animation style.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000089,"Gru working on an invention in a secret underground laboratory, colorful comedy animation style.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_zh_000056,需要保护的相关概念：格鲁和桌上的冷冻枪，柔和玩具渲染风格，场景是彩色游乐园。,ip_minion,Minions,near_concept,zh,template_v1
ip_minion_related_en_000057,"Margo standing in the room in a suburban villain house, colorful comedy animation style.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000027,"Dr. Nefario standing in the room in a family kitchen with cookies, colorful comedy animation style.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000006,"A style preservation prompt: Dr. Nefario, a rocket workshop full of tools, playful cartoon movie style.",ip_minion,Minions,style,en,template_v1
ip_minion_related_zh_000014,桌上的冷冻枪与一堆香蕉组成的非目标近邻概念场景，柔和玩具渲染风格。,ip_minion,Minions,near_concept,zh,template_v1
ip_minion_related_en_000025,"a moon-themed science room with no target main character present, soft toy-like render style, small detail: a fluffy unicorn plush toy.",ip_minion,Minions,scene,en,template_v1
ip_minion_related_en_000129,"A close-up of a fluffy unicorn plush toy, related setting: a secret underground laboratory, colorful comedy animation style.",ip_minion,Minions,object,en,template_v1
ip_minion_related_en_000042,"A character portrait of a cartoon supervillain father with a stack of bananas in a kitchen, colorful comedy animation style, set in a colorful amusement park.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_zh_000065,明亮三维家庭动画风格下的相关非目标概念：格鲁和银色火箭模型，火箭工作间。,ip_minion,Minions,style,zh,template_v1
ip_minion_related_en_000163,"Margo walking through the background, rendered in soft toy-like render style, with a secret underground laboratory in the background.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000115,"A non-target near-concept scene with a stack of bananas in a kitchen and a cartoon laboratory console, clean children's adventure style.",ip_minion,Minions,near_concept,en,template_v1
ip_minion_related_en_000064,"An original composition featuring Edith laughing in a family moment, clean children's adventure style, background: a moon-themed science room.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000088,"Margo walking through the background, rendered in soft toy-like render style, with a colorful amusement park in the background.",ip_minion,Minions,style,en,template_v1
ip_minion_related_en_000023,"A harmless object study of a freeze ray on a metal table in a moon-themed science room, bright 3D family animation style.",ip_minion,Minions,object,en,template_v1
ip_minion_related_zh_000012,卡通反派父亲作为普通角色肖像，背景是郊区反派住宅，柔和玩具渲染风格。,ip_minion,Minions,co_character,zh,template_v1
ip_minion_related_zh_000010,不出现目标主角的环境场景：火箭工作间，包含黑色围巾和长外套，明亮三维家庭动画风格。,ip_minion,Minions,scene,zh,template_v1
ip_minion_related_en_000128,"An original composition featuring Agnes posing as a harmless character portrait, soft toy-like render style, background: a secret underground laboratory.",ip_minion,Minions,co_character,en,template_v1
ip_minion_related_en_000117,"three adopted sisters in a family scene posing as a harmless character portrait, rendered in colorful comedy animation style, with a secret underground laboratory in the background.",ip_minion,Minions,style,en,template_v1
ip_minion_related_zh_000058,阿格蕾丝家庭时刻中大笑，使用明亮三维家庭动画风格，背景是彩色游乐园。,ip_minion,Minions,style,zh,template_v1
