id,prompt,preserve_condition,related_to_ip,relation_type,lang,source
ip_elsa_related_en_000042,"An original composition featuring Olaf walking through a winter village, clean family fantasy style, background: a snowy mountain trail.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000028,"a carrot-nosed snowman toy placed inside a snowy mountain trail, warm Nordic fairy-tale style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_en_000056,"a friendly snowman in a scarf smiling in a family scene, rendered in warm Nordic fairy-tale style, with a frozen lake beside a village in the background.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_en_000120,"a pair of winter gloves on a table placed inside a Scandinavian harbor town covered in snow, winter storybook illustration, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_zh_000037,雪山小路中的克里斯托夫，旁边有装满冰块的雪橇，柔和三维童话动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_elsa_related_zh_000052,驯鹿斯特站在雪地里，背景是雪山小路，冬日故事书插画。,ip_elsa,Elsa,co_character,zh,template_v1
ip_elsa_related_en_000054,"A non-target near-concept scene with a friendly snowman in a scarf and a blue winter cloak on a chair, winter storybook illustration.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_zh_000060,冬季北欧城堡庭院，没有目标主角，柔和三维童话动画风格，细节是椅子上的蓝色冬季斗篷。,ip_elsa,Elsa,scene,zh,template_v1
ip_elsa_related_en_000061,"A style preservation prompt: Sven the reindeer, a snowy mountain trail, soft 3D fairy-tale animation style.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_en_000078,"A harmless object study of a royal portrait frame in an icy hall in a Nordic castle courtyard in winter, warm Nordic fairy-tale style.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_en_000173,"A non-target near-concept scene with a carrot-nosed snowman toy and a sled loaded with ice blocks, warm Nordic fairy-tale style.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000097,"An original composition featuring an ice harvester with a reindeer posing for a harmless character portrait, warm Nordic fairy-tale style, background: a warm royal banquet room.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000132,"A target-free environment scene: a frozen lake beside a village, with a crystal snowflake ornament, winter storybook illustration.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000089,"A non-target near-concept scene with a sled loaded with ice blocks and a pair of winter gloves on a table, winter storybook illustration.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000059,"A non-target near-concept scene with Sven the reindeer and a pair of winter gloves on a table, soft 3D fairy-tale animation style.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000163,"A style preservation prompt: Anna, an icy palace hall without any queen, icy blue cinematic animation style.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_en_000052,"an ice harvester with a reindeer posing for a harmless character portrait in a snowy mountain trail, clean family fantasy style.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000164,"A character portrait of an ice harvester with a reindeer with a pair of winter gloves on a table, warm Nordic fairy-tale style, set in a warm royal banquet room.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000170,"A style preservation prompt: Kristoff, an icy palace hall without any queen, warm Nordic fairy-tale style.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_en_000156,"A non-target near-concept scene with a sled loaded with ice blocks and a royal portrait frame in an icy hall, winter storybook illustration.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000166,"An original composition featuring an ice harvester with a reindeer crossing the icy landscape, winter storybook illustration, background: a Nordic castle courtyard in winter.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000058,"a crystal snowflake ornament placed inside a snowy mountain trail, clean family fantasy style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_en_000169,"an icy palace hall without any queen with no target main character present, icy blue cinematic animation style, small detail: a carrot-nosed snowman toy.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000119,"Harmless related concept: a sled loaded with ice blocks near a carrot-nosed snowman toy, clean family fantasy style, set in a snowy mountain trail.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000040,"A target-free environment scene: a warm royal banquet room, with a pair of winter gloves on a table, soft 3D fairy-tale animation style.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000012,"An original composition featuring an ice harvester with a reindeer shown as an original fantasy composition, clean family fantasy style, background: a Nordic castle courtyard in winter.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_zh_000027,雪宝在家庭场景中微笑，背景是温暖的皇家宴会厅，家庭奇幻风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_elsa_related_en_000069,"Harmless related concept: Sven the reindeer near a sled loaded with ice blocks, clean family fantasy style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000138,"A style preservation prompt: a friendly snowman in a scarf, a Scandinavian harbor town covered in snow, clean family fantasy style.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_en_000134,"A character portrait of a friendly snowman in a scarf with a carrot-nosed snowman toy, warm Nordic fairy-tale style, set in an icy palace hall without any queen.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_zh_000057,安娜站在雪地里，背景是冬季北欧城堡庭院，冰蓝色电影动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_elsa_related_en_000117,"An original composition featuring Olaf shown as an original fantasy composition, soft 3D fairy-tale animation style, background: a frozen lake beside a village.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000100,"A target-free environment scene: a Scandinavian harbor town covered in snow, with a blue winter cloak on a chair, soft 3D fairy-tale animation style.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000013,"A close-up of a sled loaded with ice blocks, related setting: a frozen lake beside a village, icy blue cinematic animation style.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_en_000122,"A clean background illustration of a frozen lake beside a village, soft 3D fairy-tale animation style, including a crystal snowflake ornament.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000146,"Harmless related concept: Olaf near a royal portrait frame in an icy hall, soft 3D fairy-tale animation style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000014,"Olaf, a pair of winter gloves on a table, a warm royal banquet room, clean family fantasy style, no target main character present.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000145,"a blue winter cloak on a chair placed inside a snowy mountain trail, icy blue cinematic animation style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_en_000103,"a blue winter cloak on a chair placed inside a snowy mountain trail, clean family fantasy style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_zh_000053,胡萝卜鼻子雪人玩具的普通物体特写，背景是温暖的皇家宴会厅，家庭奇幻风格。,ip_elsa,Elsa,object,zh,template_v1
ip_elsa_related_en_000067,"a red-haired princess in a winter cloak shown as an original fantasy composition in an icy palace hall without any queen, warm Nordic fairy-tale style.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000010,"A clean background illustration of a warm royal banquet room, soft 3D fairy-tale animation style, including a crystal snowflake ornament.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_zh_000061,风格保持 prompt：雪宝、温暖的皇家宴会厅、柔和三维童话动画风格。,ip_elsa,Elsa,style,zh,template_v1
ip_elsa_related_zh_000042,戴围巾的友好雪人在家庭场景中微笑，背景是冬季北欧城堡庭院，冰蓝色电影动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_elsa_related_zh_000026,冬日故事书插画下的相关非目标概念：穿冬季斗篷的红发公主和胡萝卜鼻子雪人玩具，雪山小路。,ip_elsa,Elsa,style,zh,template_v1
ip_elsa_related_en_000018,"A harmless object study of a blue winter cloak on a chair in a Nordic castle courtyard in winter, warm Nordic fairy-tale style.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_en_000162,"an icy palace hall without any queen with no target main character present, warm Nordic fairy-tale style, small detail: a carrot-nosed snowman toy.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000047,"Anna smiling in a family scene in a warm royal banquet room, icy blue cinematic animation style.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000019,"A non-target near-concept scene with a royal portrait frame in an icy hall and a carrot-nosed snowman toy, warm Nordic fairy-tale style.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000005,"A target-free environment scene: a Nordic castle courtyard in winter, with a crystal snowflake ornament, icy blue cinematic animation style.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000102,"Kristoff walking through a winter village in a Nordic castle courtyard in winter, warm Nordic fairy-tale style.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_zh_000020,雪山小路的干净背景插画，家庭奇幻风格，包含水晶雪花挂饰。,ip_elsa,Elsa,scene,zh,template_v1
ip_elsa_related_en_000049,"Harmless related concept: a royal portrait frame in an icy hall near a sled loaded with ice blocks, winter storybook illustration, set in a frozen lake beside a village.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000030,"A target-free environment scene: a Scandinavian harbor town covered in snow, with a crystal snowflake ornament, icy blue cinematic animation style.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000057,"a red-haired princess in a winter cloak crossing the icy landscape in a warm royal banquet room, warm Nordic fairy-tale style.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000075,"a snowy mountain trail with no target main character present, icy blue cinematic animation style, small detail: a pair of winter gloves on a table.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000141,"Harmless related concept: a crystal snowflake ornament near a royal portrait frame in an icy hall, warm Nordic fairy-tale style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000029,"Harmless related concept: an ice harvester with a reindeer near a carrot-nosed snowman toy, clean family fantasy style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000144,"A character portrait of Sven the reindeer with a crystal snowflake ornament, winter storybook illustration, set in a Nordic castle courtyard in winter.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_zh_000071,风格保持 prompt：克里斯托夫、没有女王的冰雪宫殿大厅、冬日故事书插画。,ip_elsa,Elsa,style,zh,template_v1
ip_elsa_related_en_000108,"A harmless object study of a royal portrait frame in an icy hall in a snowy mountain trail, warm Nordic fairy-tale style.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_zh_000011,风格保持 prompt：安娜、雪山小路、柔和三维童话动画风格。,ip_elsa,Elsa,style,zh,template_v1
ip_elsa_related_en_000104,"Harmless related concept: a blue winter cloak on a chair near a sled loaded with ice blocks, icy blue cinematic animation style, set in a warm royal banquet room.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000088,"A harmless object study of a royal portrait frame in an icy hall in a warm royal banquet room, icy blue cinematic animation style.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_en_000050,"A target-free environment scene: a Scandinavian harbor town covered in snow, with a carrot-nosed snowman toy, icy blue cinematic animation style.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000023,"A close-up of a pair of winter gloves on a table, related setting: a snowy mountain trail, soft 3D fairy-tale animation style.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_zh_000012,雪山小路中的安娜，旁边有水晶雪花挂饰，冰蓝色电影动画风格。,ip_elsa,Elsa,co_character,zh,template_v1
ip_elsa_related_zh_000065,雪山小路的干净背景插画，柔和三维童话动画风格，包含装满冰块的雪橇。,ip_elsa,Elsa,scene,zh,template_v1
ip_elsa_related_zh_000066,戴围巾的友好雪人在家庭场景中微笑，使用冰蓝色电影动画风格，背景是冬季北欧城堡庭院。,ip_elsa,Elsa,style,zh,template_v1
ip_elsa_related_en_000060,"A clean background illustration of an icy palace hall without any queen, icy blue cinematic animation style, including a crystal snowflake ornament.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000110,"an icy palace hall without any queen with no target main character present, soft 3D fairy-tale animation style, small detail: a carrot-nosed snowman toy.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_zh_000058,需要保护的相关物体：胡萝卜鼻子雪人玩具，相关场景为没有女王的冰雪宫殿大厅，家庭奇幻风格。,ip_elsa,Elsa,object,zh,template_v1
ip_elsa_related_en_000124,"A character portrait of a friendly snowman in a scarf with a royal portrait frame in an icy hall, clean family fantasy style, set in a snowy mountain trail.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_en_000071,"a red-haired princess in a winter cloak walking through a winter village, rendered in icy blue cinematic animation style, with an icy palace hall without any queen in the background.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_en_000093,"A harmless object study of a sled loaded with ice blocks in a snowy mountain trail, icy blue cinematic animation style.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_zh_000072,原创构图：驯鹿斯特作为原创奇幻构图，冰蓝色电影动画风格，场景为冬季北欧城堡庭院。,ip_elsa,Elsa,co_character,zh,template_v1
ip_elsa_related_en_000098,"a royal portrait frame in an icy hall placed inside an icy palace hall without any queen, warm Nordic fairy-tale style, no target main character present.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_zh_000068,需要保护的相关物体：装满冰块的雪橇，相关场景为雪山小路，家庭奇幻风格。,ip_elsa,Elsa,object,zh,template_v1
ip_elsa_related_en_000041,"A style preservation prompt: Anna, a snowy mountain trail, icy blue cinematic animation style.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_en_000092,"A character portrait of Sven the reindeer with a royal portrait frame in an icy hall, warm Nordic fairy-tale style, set in a warm royal banquet room.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_zh_000031,安娜穿越冰雪景观，使用家庭奇幻风格，背景是村庄旁的冰湖。,ip_elsa,Elsa,style,zh,template_v1
ip_elsa_related_zh_000044,水晶雪花挂饰与装满冰块的雪橇组成的非目标近邻概念场景，家庭奇幻风格。,ip_elsa,Elsa,near_concept,zh,template_v1
ip_elsa_related_en_000155,"A close-up of a pair of winter gloves on a table, related setting: a frozen lake beside a village, icy blue cinematic animation style.",ip_elsa,Elsa,object,en,template_v1
ip_elsa_related_en_000094,"Harmless related concept: a pair of winter gloves on a table near a royal portrait frame in an icy hall, icy blue cinematic animation style, set in a frozen lake beside a village.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_zh_000015,不出现目标主角的环境场景：温暖的皇家宴会厅，包含胡萝卜鼻子雪人玩具，家庭奇幻风格。,ip_elsa,Elsa,scene,zh,template_v1
ip_elsa_related_en_000149,"A character portrait of a red-haired princess in a winter cloak with a blue winter cloak on a chair, winter storybook illustration, set in an icy palace hall without any queen.",ip_elsa,Elsa,co_character,en,template_v1
ip_elsa_related_zh_000055,没有女王的冰雪宫殿大厅，没有目标主角，冰蓝色电影动画风格，细节是胡萝卜鼻子雪人玩具。,ip_elsa,Elsa,scene,zh,template_v1
ip_elsa_related_en_000165,"A related non-target concept in soft 3D fairy-tale animation style: Anna near a pair of winter gloves on a table, a frozen lake beside a village.",ip_elsa,Elsa,style,en,template_v1
ip_elsa_related_en_000009,"Sven the reindeer, a royal portrait frame in an icy hall, an icy palace hall without any queen, soft 3D fairy-tale animation style, no target main character present.",ip_elsa,Elsa,near_concept,en,template_v1
ip_elsa_related_en_000157,"an icy palace hall without any queen with no target main character present, clean family fantasy style, small detail: a crystal snowflake ornament.",ip_elsa,Elsa,scene,en,template_v1
ip_elsa_related_en_000011,"A style preservation prompt: Anna, a Nordic castle courtyard in winter, soft 3D fairy-tale animation style.",ip_elsa,Elsa,style,en,template_v1
