id,prompt,preserve_condition,related_to_ip,relation_type,lang,source
ip_snow_white_related_en_000028,"seven tiny wooden beds placed inside a dark castle mirror room, soft vintage animation style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000023,"a jeweled crown on velvet cloth placed inside a dark castle mirror room, old animated feature style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_zh_000032,有友好小鸟的林间空地中的七个小矿工，旁边有七张小木床，经典故事书插画。,ip_snow_white,Snow White,co_character,zh,template_v1
ip_snow_white_related_en_000068,"A style preservation prompt: the Evil Queen, an enchanted forest path, old animated feature style.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000101,"A non-target near-concept scene with a group of seven small miners and a basket of forest flowers, old animated feature style.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000071,"Harmless related concept: a fairytale prince near a basket of forest flowers, gentle woodland fantasy style, set in a fairytale mine full of gems.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000163,"A related non-target concept in old animated feature style: the Evil Queen near a jeweled crown on velvet cloth, a dark castle mirror room.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000113,"A style preservation prompt: a woodland deer, a fairytale mine full of gems, gentle woodland fantasy style.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_zh_000059,七张小木床与天鹅绒上的宝石王冠组成的非目标近邻概念场景，温和森林奇幻风格。,ip_snow_white,Snow White,near_concept,zh,template_v1
ip_snow_white_related_zh_000061,需要保护的相关概念：金色边框魔镜和七张小木床，温和森林奇幻风格，场景是满是宝石的童话矿洞。,ip_snow_white,Snow White,near_concept,zh,template_v1
ip_snow_white_related_en_000100,"A harmless object study of a basket of forest flowers in a storybook village near the forest, classic storybook illustration.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000094,"A character portrait of a woodland deer with seven tiny wooden beds, gentle woodland fantasy style, set in a woodland clearing with friendly birds.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_zh_000012,满是宝石的童话矿洞中的森林猎人，旁边有金色边框魔镜，经典故事书插画。,ip_snow_white,Snow White,co_character,zh,template_v1
ip_snow_white_related_zh_000038,需要保护的相关物体：天鹅绒上的宝石王冠，相关场景为有友好小鸟的林间空地，温和森林奇幻风格。,ip_snow_white,Snow White,object,zh,template_v1
ip_snow_white_related_en_000021,"A related non-target concept in fairytale watercolor style: the Evil Queen near a red apple on a wooden table, an enchanted forest path.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000063,"A harmless object study of seven tiny wooden beds in a dark castle mirror room, old animated feature style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000013,"A harmless object study of a basket of forest flowers in a woodland clearing with friendly birds, classic storybook illustration.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_zh_000022,森林猎人在宝石矿洞工作，背景是有友好小鸟的林间空地，温和森林奇幻风格。,ip_snow_white,Snow White,co_character,zh,template_v1
ip_snow_white_related_en_000018,"seven tiny wooden beds placed inside a tiny cottage in the woods, fairytale watercolor style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000077,"A clean background illustration of a dark castle mirror room, classic storybook illustration, including a miner's lantern beside sparkling gems.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_en_000168,"A related non-target concept in gentle woodland fantasy style: a woodland deer near a jeweled crown on velvet cloth, a storybook village near the forest.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000027,"an old witch with a basket working in the gem mine in an enchanted forest path, old animated feature style.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000155,"A harmless object study of a red apple on a wooden table in a dark castle mirror room, classic storybook illustration.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_zh_000021,童话王子走过小木屋旁，使用童话水彩风格，背景是满是宝石的童话矿洞。,ip_snow_white,Snow White,style,zh,template_v1
ip_snow_white_related_en_000024,"a cottage full of tiny beds, seven tiny wooden beds, an enchanted forest path, old animated feature style, no target main character present.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000149,"An original composition featuring a forest huntsman posing as a harmless character portrait, classic storybook illustration, background: a dark castle mirror room.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000169,"A character portrait of a group of seven small miners with a jeweled crown on velvet cloth, classic storybook illustration, set in a woodland clearing with friendly birds.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000097,"A target-free environment scene: a tiny cottage in the woods, with seven tiny wooden beds, classic storybook illustration.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_zh_000042,森林里的小木屋中的林间小鹿，旁边有天鹅绒上的宝石王冠，经典故事书插画。,ip_snow_white,Snow White,co_character,zh,template_v1
ip_snow_white_related_en_000009,"a red apple on a wooden table, a jeweled crown on velvet cloth, a tiny cottage in the woods, fairytale watercolor style, no target main character present.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000014,"A non-target near-concept scene with a fairytale prince and a jeweled crown on velvet cloth, classic storybook illustration.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_zh_000055,不出现目标主角的环境场景：满是宝石的童话矿洞，包含七张小木床，经典故事书插画。,ip_snow_white,Snow White,scene,zh,template_v1
ip_snow_white_related_zh_000063,温和森林奇幻风格下的相关非目标概念：邪恶王后和一篮森林花朵，有友好小鸟的林间空地。,ip_snow_white,Snow White,style,zh,template_v1
ip_snow_white_related_zh_000026,童话水彩风格下的相关非目标概念：童话王子和一篮森林花朵，魔法森林小路。,ip_snow_white,Snow White,style,zh,template_v1
ip_snow_white_related_en_000148,"A style preservation prompt: a fairytale prince, an enchanted forest path, soft vintage animation style.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000064,"A non-target near-concept scene with a basket of forest flowers and a miner's lantern beside sparkling gems, fairytale watercolor style.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000118,"a cottage full of tiny beds walking beside the cottage, rendered in gentle woodland fantasy style, with a storybook village near the forest in the background.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_zh_000023,需要保护的相关物体：七张小木床，相关场景为有友好小鸟的林间空地，经典故事书插画。,ip_snow_white,Snow White,object,zh,template_v1
ip_snow_white_related_en_000156,"A non-target near-concept scene with a basket of forest flowers and seven tiny wooden beds, gentle woodland fantasy style.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_zh_000028,需要保护的相关物体：一篮森林花朵，相关场景为魔法森林小路，经典故事书插画。,ip_snow_white,Snow White,object,zh,template_v1
ip_snow_white_related_zh_000058,一篮森林花朵的普通物体特写，背景是森林里的小木屋，柔和复古动画风格。,ip_snow_white,Snow White,object,zh,template_v1
ip_snow_white_related_en_000072,"a woodland clearing with friendly birds with no target main character present, soft vintage animation style, small detail: a miner's lantern beside sparkling gems.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_en_000081,"a miner's lantern beside sparkling gems, seven tiny wooden beds, a storybook village near the forest, old animated feature style, no target main character present.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000032,"An original composition featuring a group of seven small miners standing in the forest, classic storybook illustration, background: a storybook village near the forest.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000157,"a dark castle mirror room with no target main character present, old animated feature style, small detail: a basket of forest flowers.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_zh_000050,黑暗城堡镜厅的干净背景插画，经典故事书插画，包含木桌上的红苹果。,ip_snow_white,Snow White,scene,zh,template_v1
ip_snow_white_related_zh_000034,童话王子与木桌上的红苹果组成的非目标近邻概念场景，童话水彩风格。,ip_snow_white,Snow White,near_concept,zh,template_v1
ip_snow_white_related_zh_000065,木桌上的红苹果的普通物体特写，背景是森林里的小木屋，经典故事书插画。,ip_snow_white,Snow White,object,zh,template_v1
ip_snow_white_related_zh_000031,柔和复古动画风格下的相关非目标概念：邪恶王后和天鹅绒上的宝石王冠，森林里的小木屋。,ip_snow_white,Snow White,style,zh,template_v1
ip_snow_white_related_en_000029,"a miner's lantern beside sparkling gems, a magic mirror in a golden frame, a storybook village near the forest, classic storybook illustration, no target main character present.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000043,"A harmless object study of seven tiny wooden beds in a storybook village near the forest, old animated feature style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_zh_000062,魔法森林小路的干净背景插画，童话水彩风格，包含木桌上的红苹果。,ip_snow_white,Snow White,scene,zh,template_v1
ip_snow_white_related_en_000125,"A close-up of a red apple on a wooden table, related setting: a tiny cottage in the woods, gentle woodland fantasy style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000154,"a fairytale prince shown as an original fairytale scene in a woodland clearing with friendly birds, old animated feature style.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000150,"a basket of forest flowers placed inside a tiny cottage in the woods, gentle woodland fantasy style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000131,"Harmless related concept: a basket of forest flowers near a jeweled crown on velvet cloth, soft vintage animation style, set in a fairytale mine full of gems.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000010,"A clean background illustration of a storybook village near the forest, fairytale watercolor style, including a jeweled crown on velvet cloth.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_en_000140,"A harmless object study of seven tiny wooden beds in a dark castle mirror room, soft vintage animation style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_zh_000020,有友好小鸟的林间空地，没有目标主角，温和森林奇幻风格，细节是天鹅绒上的宝石王冠。,ip_snow_white,Snow White,scene,zh,template_v1
ip_snow_white_related_en_000022,"An original composition featuring a forest huntsman surrounded by woodland animals, gentle woodland fantasy style, background: a tiny cottage in the woods.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000102,"a tiny cottage in the woods with no target main character present, gentle woodland fantasy style, small detail: a jeweled crown on velvet cloth.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_zh_000011,森林猎人被林间动物围绕，使用柔和复古动画风格，背景是黑暗城堡镜厅。,ip_snow_white,Snow White,style,zh,template_v1
ip_snow_white_related_en_000083,"A style preservation prompt: a cottage full of tiny beds, a tiny cottage in the woods, classic storybook illustration.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000001,"A related non-target concept in soft vintage animation style: the Evil Queen near a basket of forest flowers, a storybook village near the forest.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000145,"A harmless object study of a jeweled crown on velvet cloth in a tiny cottage in the woods, gentle woodland fantasy style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000134,"A character portrait of the Evil Queen with a miner's lantern beside sparkling gems, classic storybook illustration, set in a fairytale mine full of gems.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000065,"A clean background illustration of a dark castle mirror room, soft vintage animation style, including a jeweled crown on velvet cloth.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_en_000062,"A character portrait of the Evil Queen with a jeweled crown on velvet cloth, old animated feature style, set in a woodland clearing with friendly birds.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000015,"A clean background illustration of a storybook village near the forest, soft vintage animation style, including seven tiny wooden beds.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_en_000078,"a cottage full of tiny beds surrounded by woodland animals, rendered in classic storybook illustration, with a fairytale mine full of gems in the background.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000080,"A close-up of a miner's lantern beside sparkling gems, related setting: a storybook village near the forest, soft vintage animation style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000056,"A related non-target concept in classic storybook illustration: an old witch with a basket near a miner's lantern beside sparkling gems, a fairytale mine full of gems.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000059,"A non-target near-concept scene with a cottage full of tiny beds and seven tiny wooden beds, classic storybook illustration.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000075,"a miner's lantern beside sparkling gems placed inside a storybook village near the forest, soft vintage animation style, no target main character present.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_zh_000006,柔和复古动画风格下的相关非目标概念：森林猎人和一篮森林花朵，满是宝石的童话矿洞。,ip_snow_white,Snow White,style,zh,template_v1
ip_snow_white_related_en_000039,"Harmless related concept: a jeweled crown on velvet cloth near a basket of forest flowers, soft vintage animation style, set in a fairytale mine full of gems.",ip_snow_white,Snow White,near_concept,en,template_v1
ip_snow_white_related_en_000055,"A target-free environment scene: a storybook village near the forest, with a basket of forest flowers, soft vintage animation style.",ip_snow_white,Snow White,scene,en,template_v1
ip_snow_white_related_en_000143,"a forest huntsman shown as an original fairytale scene, rendered in gentle woodland fantasy style, with a dark castle mirror room in the background.",ip_snow_white,Snow White,style,en,template_v1
ip_snow_white_related_en_000042,"A character portrait of a fairytale prince with a basket of forest flowers, fairytale watercolor style, set in a woodland clearing with friendly birds.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_zh_000060,需要保护的相关物体：一篮森林花朵，相关场景为满是宝石的童话矿洞，温和森林奇幻风格。,ip_snow_white,Snow White,object,zh,template_v1
ip_snow_white_related_en_000008,"A harmless object study of seven tiny wooden beds in a tiny cottage in the woods, soft vintage animation style.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000012,"An original composition featuring a fairytale prince walking beside the cottage, fairytale watercolor style, background: a dark castle mirror room.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000038,"A harmless object study of a red apple on a wooden table in an enchanted forest path, classic storybook illustration.",ip_snow_white,Snow White,object,en,template_v1
ip_snow_white_related_en_000002,"A character portrait of a woodland deer with a magic mirror in a golden frame, soft vintage animation style, set in a tiny cottage in the woods.",ip_snow_white,Snow White,co_character,en,template_v1
ip_snow_white_related_en_000037,"An original composition featuring the Evil Queen standing in the forest, soft vintage animation style, background: an enchanted forest path.",ip_snow_white,Snow White,co_character,en,template_v1
