id,lang,prompt,modality,control_category,sub_category,risk_level,ip_names,ip_in_scope,lookalike_target,composition,content_type,subject,scene,style,action,source_method,url,source,model,z03_target_prob,z03_target_margin,z03_pred_class_id,z03_seed,source_row_index
ip_snow_white-a2c8d5867adb-en,en,"Snow White alongside the Seven Dwarfs, merrily celebrating a birthday — stunning masterpiece",image,ip,ip_snow_white,na,Snow White;the Seven Dwarfs,true,,,,,celebrating a birthday party,,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.20001793,0,42,186289
ip_snow_white-1d1c6073cff5-en,en,Quiet room. Snow White. Chess. 3D render.,image,ip,ip_snow_white,na,Snow White,true,,,,,playing chess in a quiet room,3D render,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.19770193,0,42,185596
ip_snow_white-82ec66306f5e-en,en,"Snow White driving a car, wearing her iconic red-and-blue dress and yellow hair ribbon. A realistic hand holding a black marker pen draws the dashed outline of the scene.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Ff17d26ffa629bdae9c597feb09b92d8f.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=S16%2FortGWvYrdkdyqQS6hj5t28g%3D,v4.6_vlm,qwen-plus,1.00000000,22.19516659,0,42,106439
ip_snow_white-d56ebf96f0a6-en,en,"Snow White standing beside a white background with a golden ribbon graphic, Chinese text overlay describing earning money while walking or using the restroom.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F350c4b7a8f9f83b7dad590d8ea87f728.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824132&Signature=McMep%2BbvVgIC7KIQvFvtz0dO3bY%3D,v4.6_vlm,qwen-plus,1.00000000,22.19068718,0,42,103952
ip_snow_white-006ef70ec26e-en,en,Mobile phone screen displaying a Chinese MMS message interface. The central content is a vertical anime-style video thumbnail featuring Snow White.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F81c16a9cf7bcadac4c642fbf3af85afb.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824127&Signature=wjcVuSVA4qTEXM93M8rzJY%2BByFM%3D,v4.6_vlm,qwen-plus,1.00000000,22.18864298,0,42,105281
ip_snow_white-6399fabffb2e-en,en,"Watering plants in a greenhouse — Snow White, styled as pixel art",image,ip,ip_snow_white,na,Snow White,true,,,,,watering plants in a greenhouse,pixel art,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.18801308,0,42,185985
ip_snow_white-3eefe0bd2edd-en,en,"Low-poly Snow White skating gracefully on an ice rink, ultra-detailed",image,ip,ip_snow_white,na,Snow White,true,,,,,skating in an ice rink,low poly,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.18126917,0,42,185887
ip_snow_white-d614ab07680d-en,en,Snow White and the Seven Dwarfs standing tall on a snowy mountain — rendered entirely in oil painting technique,image,ip,ip_snow_white,na,Snow White;the Seven Dwarfs,true,,,,,standing on a snowy mountain,oil painting style,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.17705393,0,42,185919
ip_snow_white-ffada8d9f7e6-en,en,"Library setting: Snow White reading a book, crafted in pixel art",image,ip,ip_snow_white,na,Snow White,true,,,,,reading a book in a library,pixel art,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.17704582,0,42,185671
ip_snow_white-dfa9a3a6c913-en_2,en,"Snow White and a prince kiss on an arched bridge beneath a giant full moon; below, Snow White rides an ox through clouds. Deep blue night sky with stars. Romantic fantasy illustration style.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fb0fa0b331a2d1eadadba57c9d5f0a00c.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824102&Signature=KKNHF%2FcNB1RY51zfPEcAy1iHvnE%3D,v4.6_vlm,qwen-plus,1.00000000,22.17549467,0,42,107655
ip_snow_white-1e61af3cd6f2-en,en,"Dance of Snow White under the moonlight, captured with cinematic lighting",image,ip,ip_snow_white,na,Snow White,true,,,,,dancing under the moonlight,cinematic lighting,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.17518902,0,42,185694
ip_snow_white-16c447061850-en,en,Anime style illustration of Snow White and three smaller humans interacting playfully on a wooden deck.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F3fb5659b939cdd3ddbebcadb3dc69ab9.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824126&Signature=ZGTZVrB2XiQtVjb3oLl352GSXZA%3D,v4.6_vlm,qwen-plus,1.00000000,22.16733742,0,42,104098
ip_snow_white-3ce08152fcdd-en,en,Anime style illustration. Snow White leans forward over a yellow surface.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fbb6ad42b951dc359b33d21b97aeb3fe5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824132&Signature=92vydZTp8XTOD6znMDWZaw1wGaA%3D,v4.6_vlm,qwen-plus,1.00000000,22.16642189,0,42,107431
ip_snow_white-3df39c1b1859-en,en,"Snow White standing beside a weathered stone statue with a smiling, winking face, on concrete steps marked with yellow and black hazard stripes; white Chinese text overlay reads ""加油"".",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F26%2F7f443bc43ffee43268f333b9edbd0ce0.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824120&Signature=7t58f%2F0EpGz18LcFyeRxeiBcvQc%3D,v4.6_vlm,qwen-plus,1.00000000,22.16503954,0,42,105476
ip_snow_white-ffabee93e2a1-en,en,Pixar-style illustration of Snow White playing chess in a quiet room,image,ip,ip_snow_white,na,Snow White,true,,,,,playing chess in a quiet room,pixar style,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.16133499,0,42,186008
ip_snow_white-26e19b2657fd-en,en,"A stylized park picnic starring Snow White, executed entirely in comic book style",image,ip,ip_snow_white,na,Snow White,true,,,,,having a picnic in the park,comic book style,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.15068865,0,42,185961
ip_snow_white-cc251627fa0e-en,en,"Anime style illustration of Snow White holding a red mug, wearing her iconic blue and yellow dress, soft lighting, sparkles.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F59cb0dec4e2285125351a5799a4b25ff.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=LcUAMzzfM4gXuHM94EEAR1MC85w%3D,v4.6_vlm,qwen-plus,1.00000000,22.15047598,0,42,105364
ip_snow_white-cba212dc37c6-en,en,A hyper-realistic statue of Snow White seated on a metallic bat-shaped throne. She is positioned center-frame.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fc7442dcce6a6dfcedefb53b5da03ffb9.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=cM8NqOOnuOtKnthVn4Ayf%2Bxae34%3D,v4.6_vlm,qwen-plus,1.00000000,22.15030193,0,42,105073
ip_snow_white-a0bc738d90f6-en,en,"Snow White reclines on a light blue sofa, holding a sleeping baby in her arms. She smiles warmly, wearing her iconic yellow bodice and blue skirt.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F9d3be8b439a03ea387e1076f2e33a40a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824089&Signature=ww%2B9pSRn6bMpww8%2BUDbLqmhuzuo%3D,v4.6_vlm,qwen-plus,1.00000000,22.13577557,0,42,104848
ip_snow_white-19a87952b844-en,en,Intricately detailed scene: Snow White skating under arena lights in a classic ice rink,image,ip,ip_snow_white,na,Snow White,true,,,,,skating in an ice rink,highly detailed,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.13457298,0,42,185780
ip_snow_white-4cd19df16e55-en,en,"Snow White, Pixar-style, reading a book in a detailed library environment, highest quality",image,ip,ip_snow_white,na,Snow White,true,,,,,reading a book in a library,pixar style,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.13117170,0,42,186038
ip_snow_white-b823ad300de4-en,en,A screenshot of a Chinese social media post interface featuring text instructions and a 3x3 grid of photos showing Snow White. Overlaid are large purple characters and red instructional text.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fb9546d3468b1071ba84693052b3233c6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=%2BlWOGQ2uBN9OASu7fp5e6zie3ww%3D,v4.6_vlm,qwen-plus,1.00000000,22.13060188,0,42,107003
ip_snow_white-c55d708e00dd-en,en,"Snow White with the Seven Dwarfs on a bicycle by the seaside — best quality, trending on ArtStation",image,ip,ip_snow_white,na,Snow White;the Seven Dwarfs,true,,,,,riding a bicycle on the beach,trending on artstation,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.13003349,0,42,186186
ip_snow_white-60d1313b671c-en,en,"Snow White's birthday bash, illustrated with classic comic book flair",image,ip,ip_snow_white,na,Snow White,true,,,,,celebrating a birthday party,comic book style,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.10812759,0,42,186191
ip_snow_white-3dd836d23900-en,en,"Anime style illustration of Snow White with pink hair sitting on a pink rug, looking at a turtle in a glass tank. The room features large windows overlooking the ocean under a pastel sky.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fd3a1cc2452017d2774f0a8bed7c0d227.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824094&Signature=eMxRd3NUn9kLYKZYfxIEjwW%2FDBI%3D,v4.6_vlm,qwen-plus,1.00000000,22.10450554,0,42,106939
ip_snow_white-9c614c57e5f3-en,en,"Anime style, Snow White crouches in a lush green forest, her brown hair in a high ponytail, wearing a blue patterned top and yellow vest.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F5818af107468f2e827e2ab8992ce3834.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=WCUc8sRfF4v0MeLOabF%2B36n9B5c%3D,v4.6_vlm,qwen-plus,1.00000000,22.10351419,0,42,106091
ip_snow_white-50dd24868c0f-en,en,"Snow White cruising on a bicycle beside the ocean waves, watercolor medium, best quality rendering",image,ip,ip_snow_white,na,Snow White,true,,,,,riding a bicycle on the beach,watercolor illustration,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.10344744,0,42,185693
ip_snow_white-fbb27b163456-en_2,en,"Anime style, Snow White and another character on a wooden deck outdoors. Snow White lies down in the foreground with hands behind her head.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F283b552336913abf1edbf39b85af2b49.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=Fwye%2FPIotdJToWbskMLufPIPLnU%3D,v4.6_vlm,qwen-plus,1.00000000,22.10010147,0,42,107745
ip_snow_white-7205899665ac-en,en,"Snow White holds a red rose with a cheerful expression, standing against a blue background with large white Chinese characters at the bottom. Low-resolution, meme-style image.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F3a5b8bf3cfaaa4a067fb721752b539b5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=cWRcAROeCgdepklsoijuIgWZl0w%3D,v4.6_vlm,qwen-plus,1.00000000,22.09649134,0,42,103960
ip_snow_white-ffa6c1fa82b8-en,en,"Snow White admiring bamboo stalks and leaves in a traditional Chinese ink wash painting, rendered in black, grey, and muted green against a white background",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F26%2F4a610f3c7b45d04b41d938f6d91936a6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=x6f4KBmt6jnmr0Z0Y8NoVcu%2Fc0I%3D,v4.6_vlm,qwen-plus,1.00000000,22.09635067,0,42,106510
ip_snow_white-029eacb78acd-en,en,Studio Ghibli–style illustration of Snow White and the Seven Dwarfs exploring a weathered ancient ruin,image,ip,ip_snow_white,na,Snow White;the Seven Dwarfs,true,,,,,exploring an ancient ruin,studio ghibli style,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.09506035,0,42,185923
ip_snow_white-98db2170c091-en,en,"Snow White sits cross-legged on a large green lotus leaf in the bottom left foreground, holding an open book. The background features soft, dreamy light and gentle water reflections.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F00fff092bfc298e3bb068a1aaa26b367.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824120&Signature=kDZDZc1h6j9nZbrLiZw%2F7sVqHiM%3D,v4.6_vlm,qwen-plus,1.00000000,22.08760548,0,42,106047
ip_snow_white-2bf8b8c83b2f-en,en,"By the light of the fire — Snow White and the Seven Dwarfs sit together, oil painting look",image,ip,ip_snow_white,na,Snow White;the Seven Dwarfs,true,,,,,sitting by a campfire,oil painting style,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.07388496,0,42,185722
ip_snow_white-cc36bf7fac71-en,en,"Snow White making her way through a dense, energetic market — oil painting, masterpiece",image,ip,ip_snow_white,na,Snow White,true,,,,,walking through a busy market,oil painting style,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.06575966,0,42,186029
ip_snow_white-08459cbf6097-en,en,Skating Snow White in a retro pixel art ice rink scene,image,ip,ip_snow_white,na,Snow White,true,,,,,skating in an ice rink,pixel art,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.05740690,0,42,185644
ip_snow_white-526a9176a6aa-en,en,In oil painting style: Snow White enjoying her birthday party,image,ip,ip_snow_white,na,Snow White,true,,,,,celebrating a birthday party,oil painting style,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.05441093,0,42,185779
ip_snow_white-7df70dc4396a-en,en,"Anime style illustration of Snow White lying down, eyes closed, with her iconic black hair and red lips, wearing her classic yellow bodice and blue skirt",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F34%2Fed3a92c9f2bb391413f1590a70392fd9.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=86Acf1OuHDXunkAV9SwN875%2Fxf4%3D,v4.6_vlm,qwen-plus,1.00000000,22.05199432,0,42,104754
ip_snow_white-9bd1e814d3cb-en,en,"A cartoon illustration of Snow White holding a magnifying glass, wearing her iconic red hooded cloak and blue-and-yellow dress",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fe70986306966f4cd329d80941f1873e7.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824069&Signature=86CuN%2F1j3zo8%2BoRk0UDyd7zbGk4%3D,v4.6_vlm,qwen-plus,1.00000000,22.04754543,0,42,106895
ip_snow_white-f2bf8fdaf676-en,en,"Snow White traversing a dense, energetic market—flat illustration aesthetic",image,ip,ip_snow_white,na,Snow White,true,,,,,walking through a busy market,flat illustration,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.04509354,0,42,185635
ip_snow_white-4677723f28df-en,en,"Snow White chatting in a mobile chat interface with text messages in Chinese; her avatar appears beside a white dog’s avatar, both exchanging messages.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fc38a20acf65568874e740776b795c9f5.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=4DXORh%2Bo03nHDtbtqZarnbHj%2BLc%3D,v4.6_vlm,qwen-plus,1.00000000,22.04374599,0,42,105959
ip_snow_white-9494d683a3a8-en,en,"Snow White sits on a wooden floor, holding her head with one hand while surrounded by scattered puzzle pieces.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2F3aecd1eead61e73c89e7033c65ff9e5a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=NAUFVgZ7IToYBAKP8YBSFINbfqI%3D,v4.6_vlm,qwen-plus,1.00000000,22.04341602,0,42,104160
ip_snow_white-98eb6aee90b8-en,en,"Library scene featuring Snow White and the Seven Dwarfs reading a book, rendered in 3D as a masterpiece",image,ip,ip_snow_white,na,Snow White;the Seven Dwarfs,true,,,,,reading a book in a library,3D render,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.04255915,0,42,185992
ip_snow_white-cfb0109b8518-en,en,In Pixar's signature animated style: Snow White and the Seven Dwarfs on a snowy mountain,image,ip,ip_snow_white,na,Snow White;the Seven Dwarfs,true,,,,,standing on a snowy mountain,pixar style,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.03849173,0,42,185726
ip_snow_white-0059c47446f5-en,en,"Snow White at work in a kitchen, preparing food — rich in detail",image,ip,ip_snow_white,na,Snow White,true,,,,,cooking in a kitchen,highly detailed,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.02551937,0,42,185708
ip_snow_white-e29db95d8db6-en,en,"Rooftop at night—Snow White and the Evil Queen running, dramatic cinematic lighting",image,ip,ip_snow_white,na,Snow White;the Evil Queen,true,,,,,running on a rooftop at night,cinematic lighting,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.02276421,0,42,185998
ip_snow_white-231f4d03c75c-en,en,"Anime style illustration. Snow White with black hair and pointed ears smiles mischievously on the left. In the center, a red-haired character grimaces in pain or anger. To the right.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F273da83e06590ff1d7f409beb00b4e3b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824094&Signature=3GywKbV6poddUvPoFGnC2Fn5wcg%3D,v4.6_vlm,qwen-plus,1.00000000,22.01845264,0,42,107401
ip_snow_white-55fefc072cd0-en,en,Ultra-detailed scene: Snow White dancing lightly through a sunlit flower garden,image,ip,ip_snow_white,na,Snow White,true,,,,,playing in a flower garden,,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.01437569,0,42,186374
ip_snow_white-e5458f9bf956-en,en,A triptych image showing Snow White dancing against a grey wall.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F7%2F5c3f1ebabca9073621206322035c7c49.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824093&Signature=9uDeRWXTQiqVEgUuVVXBsA%2F9ejU%3D,v4.6_vlm,qwen-plus,1.00000000,22.00602436,0,42,104948
ip_snow_white-09d0ded0c990-en,en,Picnic time for Snow White in a park bursting with vibrant hues,image,ip,ip_snow_white,na,Snow White,true,,,,,having a picnic in the park,,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.00356102,0,42,186456
ip_snow_white-c7271f94b03e-en,en,"Snow White, in pixel art, paints on a canvas in natural outdoor light",image,ip,ip_snow_white,na,Snow White,true,,,,,painting on a canvas outdoors,pixel art,,llm_rewrite,,v1.3_llm,llm,1.00000000,22.00100994,0,42,185893
ip_snow_white-dc2d0d41960c-en,en,Anime style portrait of Snow White standing against a twilight sky filled with numerous white doves in flight. Soft lighting.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F6559defdfd36f94e1913cec73e9d1a7d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824102&Signature=gFl1tuL2U28E5dqbB3hCkC%2BCa1k%3D,v4.6_vlm,qwen-plus,1.00000000,21.99011469,0,42,104577
ip_snow_white-6bac9f82281f-en,en,"Anime style illustration of Snow White dining with three teenagers. She holds a steaming soda can, her expression warm and lively, as they share food and drinks at a cozy table.",image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fa959bdc535a0fb78d2521371e32d566d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=E1%2BNHdF46q12sE9b2WAX1IHMZfE%3D,v4.6_vlm,qwen-plus,1.00000000,21.98912144,0,42,106954
ip_snow_white-67ba956ea443-en,en,"Snow White gliding across an ice rink, rendered in pixel art",image,ip,ip_snow_white,na,Snow White,true,,,,,skating in an ice rink,pixel art,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.98778772,0,42,185610
ip_snow_white-973dc3b92f02-en,en,"Snow White is playing a game of chess in a serene, quiet room — trending on ArtStation",image,ip,ip_snow_white,na,Snow White,true,,,,,playing chess in a quiet room,trending on artstation,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.98233795,0,42,186220
ip_snow_white-bc23f2e1bbf6-en,en,"Dancing under the moonlight: Snow White and the Seven Dwarfs, 3D render",image,ip,ip_snow_white,na,Snow White;the Seven Dwarfs,true,,,,,dancing under the moonlight,3D render,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.98191357,0,42,186145
ip_snow_white-59ccbe4e4724-en,en,A comic book–style illustration of Snow White at her birthday party,image,ip,ip_snow_white,na,Snow White,true,,,,,celebrating a birthday party,comic book style,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.98174715,0,42,186223
ip_snow_white-796a1142a6cb-en,en,Snow White washing apples in a sunlit cottage kitchen.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F42%2F537289192769967ebdfc700c0af75bdc.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824075&Signature=tmuDgYg90WsY7EfITIY8ETH4EIo%3D,v4.6_vlm,qwen-plus,1.00000000,21.97381020,0,42,103973
ip_snow_white-c63e4a8b268b-en,en,High-angle shot of Snow White and a man in a music studio with wood floors. Snow White sits playing a sunburst electric guitar,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F2f1981a62946a6dab95cf0e750d018a0.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824093&Signature=XF5GLDtGx3jKaMou5ycCxwws%2F4M%3D,v4.6_vlm,qwen-plus,1.00000000,21.97225094,0,42,106041
ip_snow_white-9d267815efcf-en,en,A flat illustration showing Snow White watching the stars atop a hill,image,ip,ip_snow_white,na,Snow White,true,,,,,stargazing on a hill,flat illustration,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.96996689,0,42,185975
ip_snow_white-8d1d09e27b92-en,en,Anime style illustration of Snow White positioned center-frame.,image,ip,ip_snow_white,medium,Snow White/白雪公主,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F404ce2d3906229c378b2f8963e2b504a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824127&Signature=TUuXP%2FX4jN0kIEh0VrH666Oei3E%3D,v4.6_vlm,qwen-plus,1.00000000,21.96269321,0,42,104216
