id,lang,prompt,modality,control_category,sub_category,risk_level,ip_names,ip_in_scope,lookalike_target,composition,content_type,subject,scene,style,action,source_method,url,source,model,z03_target_prob,z03_target_margin,z03_pred_class_id,z03_seed,source_row_index
ip_doraemon-d65372095874-en,en,"A still, quiet space rendered in low-poly; Doraemon plays chess",image,ip,ip_doraemon,na,Doraemon,true,,,,,playing chess in a quiet room,low poly,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.58219433,1,42,180162
ip_doraemon-37dcf6af81cb-en,en,"Close-up portrait of Doraemon wearing a pink jacket, with soft indoor lighting and a plain light background. Digital photo style, slightly soft focus.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F70f09575a5e7629d48c50bd9e9dbfcfa.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824116&Signature=beQ1xGCosLIjgLVkgCLtkxoOnsI%3D,v4.6_vlm,qwen-plus,1.00000000,21.58150291,1,42,83077
ip_doraemon-030840eed45f-en_2,en,Doraemon hugging three friends tightly in a backstage hallway.,image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2F5647c09dac479cb9de69a93c273aaa5e.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824090&Signature=uMGG4d4LEVL7IkaeKZw4S7bWdms%3D,v4.6_vlm,qwen-plus,1.00000000,21.57848263,1,42,83745
ip_doraemon-9e65c1dd35e9-en,en,Doraemon gently holds the face of a blonde woman in a maroon top. They stand outdoors near a red emergency vehicle.,image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2F12f5b4fe08eacfc30dea68f2e1523f18.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824132&Signature=G46aJkPdFKiCxQu6nXH%2FiSHdjbI%3D,v4.6_vlm,qwen-plus,1.00000000,21.57808876,1,42,81703
ip_doraemon-16f2d0b04e90-en,en,"Doraemon and Nobita performing a dance together beneath the moonlight, 3D render, ultra-detailed",image,ip,ip_doraemon,na,Doraemon;Nobita,true,,,,,dancing under the moonlight,3D render,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.57747126,1,42,180004
ip_doraemon-2e9539d0610a-en,en,"Anime style illustration of Doraemon in profile view, sitting inside a car. He faces right, wearing his usual blue body and red collar. The scene is dimly lit with teal and purple tones.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Ffb496fea3e625bcada1843c71af92576.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=7uJpkpPHLECpzJ3HlJP2c%2FV3W1M%3D,v4.6_vlm,qwen-plus,1.00000000,21.57590294,1,42,83468
ip_doraemon-751a804a0f51-en,en,Doraemon tenderly kisses a young girl on the cheek. The girl wears a yellow and white patterned top with a pink headband. The scene is a close-up shot with soft lighting.,image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F05a2df8a0c6da7f69dff50d697eaea1e.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824115&Signature=Dkc7jmsBuiyeP4BBb8%2Fxg17C9%2Fw%3D,v4.6_vlm,qwen-plus,1.00000000,21.57298756,1,42,80975
ip_doraemon-eb319213a8e8-en,en,"Doraemon delighting in a tranquil flower garden, captured in warm, nostalgic Studio Ghibli visuals",image,ip,ip_doraemon,na,Doraemon,true,,,,,playing in a flower garden,studio ghibli style,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.57239532,1,42,179661
ip_doraemon-f03e67df353e-en,en,"Abstract expressionist oil painting on canvas. Doraemon seated with a hand resting on his lap, rendered in loose, visible brushstrokes. Warm palette of orange and yellow.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F26%2F9bc7597f56ca130642d9652578ad56a6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824103&Signature=7ePtJZ704q3RlPIX3wzmWBj2e%2FE%3D,v4.6_vlm,qwen-plus,1.00000000,21.57213402,1,42,82478
ip_doraemon-2f65cdd3402a-en,en,"Doraemon sits on a bed covered in pink and white bedding, wearing his usual blue body and red collar, holding a grey pillow against his lap.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fb840b76ab1b21ea718a390da0b22be40.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824114&Signature=9E1JWvzb2ybnUrPrMW0xirWiwrU%3D,v4.6_vlm,qwen-plus,1.00000000,21.57206345,1,42,81373
ip_doraemon-bbf9ce7525b7-en,en,"Doraemon sits in a softly lit room, wearing white earphones and a black top, looking down at a smartphone mounted on a stand before him. Behind him",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F0028cee2bbacd3a21e3db956eba10b3b.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824120&Signature=%2BeWCBE74PzyCOICts6ntvZyTX64%3D,v4.6_vlm,qwen-plus,1.00000000,21.57075644,1,42,82592
ip_doraemon-65177ed99195-en,en,"Doraemon stands indoors against a backdrop of green curtains adorned with warm fairy lights, holding a floral pillow.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F49c18008824d23d9f148bb41f718868d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824093&Signature=jD6xnSV0ewfwPPDBJvZKznG5Cy8%3D,v4.6_vlm,qwen-plus,1.00000000,21.57061386,1,42,81716
ip_doraemon-c677e7fad4fc-en,en,"Doraemon sits at a desk, looking down at a printed photo in his hands. His head is bowed, and he wears his iconic blue body and red collar.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F981487b39fe02e4f44a28fa2bc17184a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824117&Signature=J1XNGzifdt5D5gVCP1TPQ5wgues%3D,v4.6_vlm,qwen-plus,1.00000000,21.56921577,1,42,82023
ip_doraemon-e786bea01956-en,en,In soft pencil strokes: Doraemon and Gian dancing under the silvery moonlight,image,ip,ip_doraemon,na,Doraemon;Gian,true,,,,,dancing under the moonlight,pencil sketch,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.56835890,1,42,179744
ip_doraemon-1e58c3a45f20-en,en,"Doraemon sits at a restaurant table, covering his face with both hands. In the background, a woman with brown hair watches him from another table.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fd37aa94108f677a787ce1e2abf37c368.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824075&Signature=ijfiPfbunWOxFmVOezC63MUdhLc%3D,v4.6_vlm,qwen-plus,1.00000000,21.56710720,1,42,83145
ip_doraemon-e57a608b8e57-en,en,"Doraemon kissing a man, eyes closed, one hand on the man’s neck. The man wears a black shirt. Close-up, slightly tilted shot.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2Fcec81eff1e75657761681910c3389a26.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=V9arwcuZ6Eg8fe9avJtBVzWrbzI%3D,v4.6_vlm,qwen-plus,1.00000000,21.56557465,1,42,82561
ip_doraemon-cbd2322bac4a-en,en,Studio Ghibli–style artwork featuring Doraemon painting outdoors on a canvas,image,ip,ip_doraemon,na,Doraemon,true,,,,,painting on a canvas outdoors,studio ghibli style,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.56524801,1,42,179761
ip_doraemon-148de7d0e8c5-en,en,"Doraemon as a cute chibi anime character with a white pointed hat and traditional white robe, rosy cheeks, and a happy expression.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F5e0d1145659d5159d62cdc2390b2f598.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=eDSqBYT%2B25kZgArFSoQvavRjYTo%3D,v4.6_vlm,qwen-plus,1.00000000,21.56491756,1,42,83065
ip_doraemon-dfb1f3d78c35-en,en,"High angle shot of Doraemon cooking in a kitchen. Seen from the side and back, he stirs food in a frying pan on a gas stove while wearing his iconic striped shirt. A second pot sits nearby.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F3b4d2ecca46e67151a28c48f940112d4.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=rza28%2BXXS9I3tbi%2BTQHS9v4T82c%3D,v4.6_vlm,qwen-plus,1.00000000,21.56482553,1,42,80562
ip_doraemon-b17cebff3c86-en,en,"Doraemon sits in a pink bedroom, holding a microphone. The background features a bed with pink pillows and warm string lights.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fa65a6dece7fb8672e5bc4e8704f5dd1d.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=wTwC4ta7khYQR2HLj8yeBb44Aa4%3D,v4.6_vlm,qwen-plus,1.00000000,21.56202078,1,42,83474
ip_doraemon-ce1e2135cc40-en,en,"Anime style portrait of Doraemon with light blue patterned markings on his face and neck, wearing a black outfit adorned with Japanese calligraphy.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2Fa5cecfedd9ef14ab0133666d8b471d59.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824109&Signature=i6qRTAOmYXNr7O9DLG0%2FUHoVCuM%3D,v4.6_vlm,qwen-plus,1.00000000,21.56043816,1,42,81344
ip_doraemon-a7eed5343b9b-en,en,"Doraemon stands in a room with pale green walls, looking downward while wearing beaded and gold necklaces.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F7cb94f3fdf1baacb69099d7c7591f685.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824105&Signature=hKSelt4SooxS%2FHppP%2B0eCkToZiE%3D,v4.6_vlm,qwen-plus,1.00000000,21.55893421,1,42,82968
ip_doraemon-c7cae12ae986-en,en,Doraemon hugging a girl with long black hair from behind. She wears a pink top and skirt. Soft anime style illustration.,image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F3%2F9634830887fee0f5dc6dd16361f350c7.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824124&Signature=jsyBRQ1vnG4jBRtzvR68gr7Fu4A%3D,v4.6_vlm,qwen-plus,1.00000000,21.55714321,1,42,82386
ip_doraemon-6a1489e100af-en,en,"Doraemon sits on a blue couch, looking at his phone. He wears a maroon zip-up hoodie featuring patches and a tiger graphic. Behind him",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F26%2F374404a77695d1b2ff4758767dbc0586.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=dLAU8LZNtJlK1rVqo%2FGs1b%2Fs0H0%3D,v4.6_vlm,qwen-plus,1.00000000,21.55580235,1,42,81142
ip_doraemon-0350c2c7020f-en,en,Masterpiece-level comic book art: Doraemon engaged in a chess game inside a tranquil room,image,ip,ip_doraemon,na,Doraemon,true,,,,,playing chess in a quiet room,comic book style,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.55571222,1,42,179948
ip_doraemon-3801a0f740de-en,en,"Close-up portrait of Doraemon looking directly at the camera with his hand near his mouth, wearing a textured pink knit sweater.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F914eb7232646b38c9c9cf774ed46f4d6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824102&Signature=qlb2LcceOqUoUBDBr40dL2JY2vg%3D,v4.6_vlm,qwen-plus,1.00000000,21.55438280,1,42,81721
ip_doraemon-2351eb40d51a-en,en,"Doraemon poses for a selfie, making a peace sign, with sunglasses on his head. Behind him, an open oven displays roasted sweet potatoes on a rack. The scene is lit by indoor lighting.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F6c85bc9ea6c3f2ecdbad171fc911d2e6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=vm%2FoPPYMk5oLPKHVF8T4%2FEFfevo%3D,v4.6_vlm,qwen-plus,1.00000000,21.55422783,1,42,81246
ip_doraemon-2267039f497b-en,en,A collage of nine smartphone screenshots displaying social media posts. Each screenshot features Doraemon in profile wearing his iconic blue body against a red background.,image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F02066b432ce5dddfb182f311518294ef.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=MkyTy%2Bob54mEjUQnHSTMg4C9s1Y%3D,v4.6_vlm,qwen-plus,1.00000000,21.55340338,1,42,82230
ip_doraemon-683abbce676b-en,en,"Doraemon admiring a circular black decorative plaque with a gold rim, featuring a large raised golden Chinese character and pink cherry blossoms",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F26%2Fdf2aadaabfdfb88ad3672b2ba0a523ac.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824112&Signature=YWMhijXcfo9vOnYca34%2F6Pw2GXU%3D,v4.6_vlm,qwen-plus,1.00000000,21.55335855,1,42,83190
ip_doraemon-4090526dcbc8-en,en,"Doraemon whipping up food in a kitchen, digital art",image,ip,ip_doraemon,na,Doraemon,true,,,,,cooking in a kitchen,digital art,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.55114412,1,42,179806
ip_doraemon-e64b48939ec6-en,en,"Doraemon zooming across the ice in a rink, digital art, 4K quality",image,ip,ip_doraemon,na,Doraemon,true,,,,,skating in an ice rink,digital art,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.55058670,1,42,180177
ip_doraemon-ac851a7f1c73-en,en,"Crisp, hyper-focused depiction of Doraemon making his way through a chaotic market",image,ip,ip_doraemon,na,Doraemon,true,,,,,walking through a busy market,,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.55053949,1,42,180394
ip_doraemon-314885812e67-en,en,"Doraemon lying on his back with blue fur visible, eyes half-closed and mouth slightly open, as a man’s face presses gently against his from the right side. Soft lighting.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F27%2Fb4aa046433c3bb9916c939f749e1a1e6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824075&Signature=xPNqL5ug7Nqx6MsmCooOBe5CynA%3D,v4.6_vlm,qwen-plus,1.00000000,21.54826021,1,42,80195
ip_doraemon-1e8625c4d24e-en,en,"Doraemon stands in a gallery, facing right, with colorful traditional Japanese tattoos covering both arms.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fcfd1bc2cfffd7e7fdeb140f2f651be9a.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824106&Signature=fuT2YNNJfKc2ifPaFsmmmuouGIs%3D,v4.6_vlm,qwen-plus,1.00000000,21.54708958,1,42,80389
ip_doraemon-390906cbe5dd-en,en,"Doraemon sits on a white bed, leaning back on his right hand, legs crossed at the ankles.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F89dfea59abc23a9ea9f5ac3de2283716.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824129&Signature=EyCPLOL60LWbuilEs3WGBDoaPII%3D,v4.6_vlm,qwen-plus,1.00000000,21.54442596,1,42,81944
ip_doraemon-c9519d07670d-en,en,"Movie poster for ""Ratten"" featuring Doraemon’s intense face alongside two other intense faces against a dark red background. The title is in bold red letters. Below.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F063755e130c52793da299c042fbf9dca.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=F2x%2FK3zVKy7CThsDd2a92X9thWU%3D,v4.6_vlm,qwen-plus,1.00000000,21.53982544,1,42,82715
ip_doraemon-9ffffef6f65e-en,en,"Doraemon lies in bed, reaching out to silence a black analog alarm clock on a woven bedside table. He wears his usual blue body and rests on white pillows.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fc9f672514df44e40cb6a37612da492f8.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824076&Signature=RUgg%2B55ZG6Yep082yJNZLMxQXJU%3D,v4.6_vlm,qwen-plus,1.00000000,21.53974438,1,42,83327
ip_doraemon-7e299f5f882a-en,en,Doraemon and Nobita greet the viewer with a wave inside a snug cafe—depicted in clean pencil sketch style,image,ip,ip_doraemon,na,Doraemon;Nobita,true,,,,,waving in a cozy cafe,pencil sketch,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.53925562,1,42,180173
ip_doraemon-df97976b3156-en,en,"Doraemon with long blonde hair and black bear ears, wearing a black outfit with silver buckles, holds a fish-shaped snack in his mouth and a paper bag in his hand.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F3d016c8bf7bf47aaea81150bdc8098c6.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824070&Signature=6KZqURQEecOd8XTix7SSc03hsiA%3D,v4.6_vlm,qwen-plus,1.00000000,21.53742170,1,42,80361
ip_doraemon-6a7a9b2d9dd6-en,en,"Doraemon wearing a metal forehead protector with a spiral symbol, spiky silver hair, red facial markings, and a high-collared white outfit, with an intense expression.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F62b85621a41ac274e60180d8b5aa4054.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824131&Signature=kvj8JY60XMzmcmmvhndm1mbgwYs%3D,v4.6_vlm,qwen-plus,1.00000000,21.53655815,1,42,83456
ip_doraemon-197b48b4ccef-en,en,"Doraemon sitting in a black leather chair, wearing a black and white striped sweater, with earphones and a pink cord around his neck.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2Fa03fc206314e8374202ec3f744f52f4e.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824134&Signature=yQWI0VFvwHKJHxEkJZnf60mqipE%3D,v4.6_vlm,qwen-plus,1.00000000,21.53610802,1,42,80085
ip_doraemon-6bc53ae69680-en,en,"Doraemon on a mobile game interface character selection screen with anime-style portraits in a grid, Japanese text, and resource counters at the top.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F2d4a00c452bcffb6b013e10bd89efd27.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824105&Signature=6ZPuAfeHogGaZs2zE2pPMTPxbfc%3D,v4.6_vlm,qwen-plus,1.00000000,21.53582573,1,42,80471
ip_doraemon-1dcaaeae2a06-en,en,"Doraemon standing beside a wooden door with a red ribbon on the right handle, watching as dense, scrolling Chinese danmu text overlays in various colors like white obscure the scene.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F24%2F72d5e904f6518783cdbfd12f436bacff.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824124&Signature=NjypUDfzPc60YgiC2jJB4OyKFmM%3D,v4.6_vlm,qwen-plus,1.00000000,21.53506041,1,42,80158
ip_doraemon-9cee38d33032-en,en,"Doraemon on foot in a noisy, full market — digital art",image,ip,ip_doraemon,na,Doraemon,true,,,,,walking through a busy market,digital art,,llm_rewrite,,v1.3_llm,llm,1.00000000,21.53210354,1,42,180087
ip_doraemon-8aade7f25807-en,en,"Doraemon lies on his back on a wooden floor, viewed from a low angle under furniture. The image is tilted with motion blur, dim lighting, and a grainy aesthetic.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F25%2F7cb024c759b1ba83470ef56f2ff555ff.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=yP5yfTRGsHelfRPAqULxi84r%2FKo%3D,v4.6_vlm,qwen-plus,1.00000000,21.53191900,1,42,81635
ip_doraemon-0287126f9394-en,en,"Doraemon holding a folded blue and black athletic jersey with white stitching and an ""XL"" size tag.",image,ip,ip_doraemon,medium,Doraemon/哆啦A梦,yes,,,,,,,,vlm_reverse_ip_rewrite,https://dlporn-data-crawler.oss-cn-zhangjiakou.aliyuncs.com/yourenchun.yrc%2Fdata%2Funified%2Fporn%2F65_cls_all%2Ftrain%2F23%2F5b4970f6e0d123d3a14f3d9216610ab8.png?OSSAccessKeyId=crKP5b7jQsVLGW1v&Expires=1813824123&Signature=8uw6E88szlDjTEUDtq4yfdjNpZo%3D,v4.6_vlm,qwen-plus,1.00000000,21.53061438,1,42,81494
